Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 18_level_0
197,Mamadou Fall,sn SEN,DF,Villarreal B,19,2002,22.6,3,11,6,54.5,0.49,0.27,0.27,0.50,0,0,Matches
198,Aleix Febas,es ESP,MF,Málaga,26,1996,35.7,0,21,5,23.8,0.59,0.14,0.00,0.00,0,0,Matches
199,Joan Femenías,es ESP,GK,Levante,25,1996,8.0,0,0,0,,0.00,0.00,,,0,0,Matches
200,Jesús Fernández Alonso,es ESP,DF,Lugo,22,2000,6.3,0,1,0,0.0,0.16,0.00,0.00,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
201,Andrés Fernández,es ESP,GK,Huesca,35,1986,42.0,0,0,0,,0.00,0.00,,,0,0,Matches
202,Dani Fernandez,es ESP,DF,Racing Sant,25,1997,30.1,0,11,5,45.5,0.37,0.17,0.00,0.00,0,0,Matches
203,Marc Fernández,es ESP,FW,FC Andorra,32,1990,6.1,0,16,7,43.8,2.62,1.15,0.00,0.00,0,0,Matches
204,Raúl Fernández,es ESP,GK,Granada,34,1988,29.3,0,0,0,,0.00,0.00,,,0,0,Matches
205,Juan Ferney Otero,co COL,"MF,FW",Sporting Gijón,27,1995,35.4,6,82,27,32.9,2.31,0.76,0.07,0.22,0,0,Matches
206,André Ferreira,pt POR,GK,Granada,26,1996,10.7,0,0,0,,0.00,0.00,,,0,0,Matches
207,David Ferreiro,es ESP,"MF,FW",Cartagena,34,1988,5.6,0,10,3,30.0,1.80,0.54,0.00,0.00,0,0,Matches
208,Franchu Feuillassier,ar ARG,"FW,MF",Cartagena,24,1998,10.4,2,21,6,28.6,2.01,0.57,0.10,0.33,0,0,Matches
209,Marcelo Flores,ca CAN,"MF,FW",Oviedo,18,2003,6.3,0,6,2,33.3,0.95,0.32,0.00,0.00,0,0,Matches
210,Issa Fomba,ml MLI,DF,Málaga,21,2001,1.8,0,8,4,50.0,4.39,2.20,0.00,0.00,0,0,Matches
211,Álex Forés,es ESP,FW,Villarreal B,21,2001,10.9,2,27,15,55.6,2.48,1.38,0.07,0.13,0,0,Matches
212,Alejandro Francés,es ESP,DF,Zaragoza,19,2002,21.0,0,6,1,16.7,0.29,0.05,0.00,0.00,0,0,Matches
213,Enric Franquesa,es ESP,"DF,MF",Levante,25,1997,6.2,0,1,0,0.0,0.16,0.00,0.00,,0,0,Matches
214,Enric Franquesa,es ESP,"MF,DF",Leganés,25,1997,10.3,0,3,1,33.3,0.29,0.10,0.00,0.00,0,0,Matches
215,Žiga Frelih,si SVN,GK,Mirandés,24,1998,1.0,0,0,0,,0.00,0.00,,,0,0,Matches
216,Jorge de Frutos,es ESP,"MF,FW",Levante,25,1997,33.6,3,63,17,27.0,1.87,0.51,0.05,0.18,0,0,Matches
217,Gabriel Fuentes,co COL,DF,Zaragoza,25,1997,18.9,0,5,1,20.0,0.26,0.05,0.00,0.00,0,0,Matches
218,Manuel Fuster,es ESP,"MF,FW",Albacete,24,1997,36.7,8,72,33,45.8,1.96,0.90,0.11,0.24,0,0,Matches
219,Daniel Fuzato,br BRA,GK,Ibiza,25,1997,37.0,0,1,0,0.0,0.03,0.00,0.00,,0,0,Matches
220,Álex Gallar,es ESP,MF,Málaga,30,1992,9.8,1,19,3,15.8,1.94,0.31,0.05,0.33,0,0,Matches
221,Enric Gallego,es ESP,FW,Tenerife,35,1986,36.3,11,86,34,39.5,2.37,0.94,0.08,0.21,4,5,Matches
222,Álex Gálvez,es ESP,"DF,MF",Ibiza,33,1989,4.0,0,1,0,0.0,0.25,0.00,0.00,,0,0,Matches
223,Fran Gámez,es ESP,DF,Zaragoza,31,1991,27.2,1,18,5,27.8,0.66,0.18,0.06,0.20,0,0,Matches
224,Borja Garcés,es ESP,FW,Tenerife,22,1999,22.4,4,48,19,39.6,2.15,0.85,0.06,0.16,1,1,Matches
225,Aitor García,es ESP,"MF,FW",Sporting Gijón,28,1994,14.3,6,32,9,28.1,2.24,0.63,0.19,0.67,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
226,Ale García,es ESP,MF,Las Palmas,19,2003,0.1,0,1,0,0.0,18.00,0.00,0.00,,0,0,Matches
227,Álvaro García,es ESP,"DF,MF",Ibiza,22,2000,4.1,0,1,0,0.0,0.25,0.00,0.00,,0,0,Matches
228,Andrés García,es ESP,DF,Levante,19,2003,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
229,Fran García,es ESP,DF,Burgos,29,1992,18.6,0,5,0,0.0,0.27,0.00,0.00,,0,0,Matches
230,Manu García,es ESP,MF,Mirandés,36,1986,6.0,2,15,3,20.0,2.49,0.50,0.13,0.67,0,0,Matches
231,Mario García,es ESP,DF,Racing Sant,18,2003,2.5,1,3,2,66.7,1.20,0.80,0.33,0.50,0,0,Matches
232,Naim García,es ESP,MF,Ponferradina,20,2002,9.4,1,20,5,25.0,2.14,0.53,0.05,0.20,0,0,Matches
233,Naim García,es ESP,"MF,FW",Leganés,20,2002,4.7,2,21,6,28.6,4.49,1.28,0.10,0.33,0,0,Matches
234,Saúl García,es ESP,DF,Racing Sant,27,1994,19.7,1,10,2,20.0,0.51,0.10,0.10,0.50,0,0,Matches
235,Sergi García,es ESP,MF,Albacete,23,1999,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
236,Manu Garrido,es ESP,FW,Leganés,22,2000,0.1,0,2,1,50.0,16.36,8.18,0.00,0.00,0,0,Matches
237,Sékou Gassama,sn SEN,FW,Racing Sant,27,1995,9.2,1,20,5,25.0,2.17,0.54,0.05,0.20,0,1,Matches
238,Gelabert,es ESP,"MF,FW",Mirandés,21,2000,17.7,2,21,8,38.1,1.19,0.45,0.10,0.25,0,0,Matches
239,Tiago Geralnik,ar ARG,MF,Villarreal B,19,2003,5.3,1,10,3,30.0,1.88,0.56,0.10,0.33,0,0,Matches
240,Mourad El Ghezouani,ma MAR,FW,Burgos,24,1998,15.7,3,23,8,34.8,1.46,0.51,0.13,0.38,0,0,Matches
241,Gianni,es ESP,GK,Villarreal B,29,1992,8.0,0,0,0,,0.00,0.00,,,0,0,Matches
242,Iván Gil,es ESP,MF,FC Andorra,22,2000,16.8,4,52,17,32.7,3.10,1.01,0.08,0.24,0,0,Matches
243,Carlos Giménez,es ESP,DF,Levante,19,2003,0.3,0,0,0,,0.00,0.00,,,0,0,Matches
244,Antonio Glauder,ph PHI,DF,Albacete,26,1995,22.8,0,12,2,16.7,0.53,0.09,0.00,0.00,0,0,Matches
245,David Goldar,es ESP,DF,Ibiza,27,1994,11.6,0,12,1,8.3,1.04,0.09,0.00,0.00,0,0,Matches
246,David Goldar,es ESP,DF,Burgos,27,1994,13.2,0,5,1,20.0,0.38,0.08,0.00,0.00,0,0,Matches
247,Borja González,es ESP,DF,Burgos,26,1995,12.7,0,19,4,21.1,1.50,0.32,0.00,0.00,0,0,Matches
248,Bruno González,es ESP,DF,Sporting Gijón,32,1990,10.4,0,8,3,37.5,0.77,0.29,0.00,0.00,0,0,Matches
249,Cristo González,es ESP,"FW,MF",Sporting Gijón,24,1997,18.4,5,50,13,26.0,2.71,0.71,0.08,0.31,1,1,Matches
250,Dani González,es ESP,FW,Albacete,20,2002,0.3,0,0,0,,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
251,Ethyan González,es ESP,FW,Tenerife,20,2002,0.0,0,0,0,,0.00,0.00,,,0,0,Matches
252,Fabio González,es ESP,MF,Las Palmas,25,1997,16.1,0,9,1,11.1,0.56,0.06,0.00,0.00,0,0,Matches
253,Roberto González,es ESP,"MF,FW",Alavés,21,2001,12.7,2,24,7,29.2,1.89,0.55,0.08,0.29,0,0,Matches
254,Sergio González,es ESP,DF,Tenerife,25,1997,24.1,0,5,0,0.0,0.21,0.00,0.00,,0,0,Matches
255,Yayo González,es ESP,MF,Oviedo,18,2004,0.8,0,0,0,,0.00,0.00,,,0,0,Matches
256,José Gragera,es ESP,"MF,DF",Sporting Gijón,21,2000,13.3,2,15,6,40.0,1.13,0.45,0.13,0.33,0,0,Matches
257,Jaume Grau,es ESP,MF,Zaragoza,25,1997,24.9,1,7,1,14.3,0.28,0.04,0.14,1.00,0,0,Matches
258,Fausto Grillo,ar ARG,DF,Ibiza,29,1993,15.9,1,12,3,25.0,0.75,0.19,0.08,0.33,0,0,Matches
259,Francisco Grimà Aguilera,es ESP,DF,Ibiza,35,1987,15.9,0,3,1,33.3,0.19,0.06,0.00,0.00,0,0,Matches
260,Gui Guedes,pt POR,MF,Lugo,20,2002,7.9,0,5,1,20.0,0.63,0.13,0.00,0.00,0,0,Matches
261,Makhtar Gueye,sn SEN,FW,Zaragoza,24,1997,7.0,0,17,6,35.3,2.42,0.85,0.00,0.00,0,0,Matches
262,Jon Guridi,es ESP,"MF,FW",Alavés,27,1995,30.3,1,28,9,32.1,0.92,0.30,0.04,0.11,0,1,Matches
263,Cristian Gutierrez,es ESP,"MF,DF",Málaga,21,2000,21.1,2,10,2,20.0,0.47,0.09,0.20,1.00,0,0,Matches
264,Cacho Guzmán,es ESP,FW,Tenerife,20,2002,0.1,0,1,0,0.0,9.00,0.00,0.00,,0,0,Matches
265,Hacen,mr MTN,"MF,FW",Lugo,24,1997,17.0,0,15,4,26.7,0.88,0.24,0.00,0.00,0,0,Matches
266,Dorian Hanza,gq EQG,FW,Leganés,21,2001,0.1,0,1,0,0.0,9.00,0.00,0.00,,0,0,Matches
267,Taichi Hara,jp JPN,FW,Alavés,23,1999,4.9,1,7,3,42.9,1.42,0.61,0.14,0.33,0,0,Matches
268,Kento Hashimoto,jp JPN,MF,Huesca,28,1993,20.0,0,12,4,33.3,0.60,0.20,0.00,0.00,0,0,Matches
269,Haissem Hassan,eg EGY,MF,Villarreal B,20,2002,13.4,0,31,12,38.7,2.31,0.89,0.00,0.00,0,0,Matches
270,Juan Hernández,es ESP,"MF,FW",Burgos,27,1994,5.9,0,17,5,29.4,2.88,0.85,0.00,0.00,0,0,Matches
271,Juan Hernández,es ESP,MF,Ponferradina,27,1994,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
272,Cristian Herrera,es ESP,"MF,FW",Ibiza,31,1991,31.9,9,66,23,34.8,2.07,0.72,0.12,0.35,1,2,Matches
273,Alfonso Herrero,es ESP,GK,Mirandés,28,1994,32.1,0,0,0,,0.00,0.00,,,0,0,Matches
274,Pablo Hervías,es ESP,"MF,DF",Málaga,29,1993,6.0,0,9,5,55.6,1.49,0.83,0.00,0.00,0,0,Matches
275,Hector Hevel,my MAS,MF,FC Andorra,26,1996,25.5,1,42,8,19.0,1.65,0.31,0.02,0.13,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
276,Robert Ibáñez,es ESP,"MF,FW",Levante,29,1993,9.4,4,15,4,26.7,1.59,0.43,0.27,1.00,0,0,Matches
277,Juan Ibiza,es ESP,DF,Ibiza,26,1995,18.4,2,7,3,42.9,0.38,0.16,0.29,0.67,0,0,Matches
278,Vicente Iborra,es ESP,MF,Levante,34,1988,31.8,2,29,9,31.0,0.91,0.28,0.07,0.22,0,0,Matches
279,Ibra,es ESP,MF,Tenerife,20,2002,0.2,0,0,0,,0.00,0.00,,,0,0,Matches
280,Iker,es ESP,MF,Villarreal B,22,1999,0.2,0,1,0,0.0,5.63,0.00,0.00,,0,0,Matches
281,Marino Illesca,es ESP,MF,Burgos,21,2001,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
282,Imanol,es ESP,DF,Eibar,22,2000,22.5,0,7,0,0.0,0.31,0.00,0.00,,0,0,Matches
283,Pablo Íñiguez,es ESP,DF,Villarreal B,28,1994,16.7,2,4,3,75.0,0.24,0.18,0.50,0.67,0,0,Matches
284,Pablo Insua,es ESP,DF,Sporting Gijón,28,1993,33.4,2,12,2,16.7,0.36,0.06,0.17,1.00,0,0,Matches
285,Nikita Iosifov,ru RUS,MF,Villarreal B,21,2001,2.5,1,4,2,50.0,1.63,0.81,0.00,0.00,1,1,Matches
286,Carlos Isaac,es ESP,DF,Albacete,24,1998,9.1,1,8,2,25.0,0.88,0.22,0.13,0.50,0,0,Matches
287,Thierno Issiaga Barry,gn GUI,FW,Tenerife,22,2000,0.0,0,0,0,,0.00,0.00,,,0,0,Matches
288,Jairo Izquierdo,es ESP,"MF,FW",Cartagena,28,1993,29.4,2,29,7,24.1,0.99,0.24,0.07,0.29,0,0,Matches
289,Carlos Izquierdoz,ar ARG,DF,Sporting Gijón,33,1988,32.3,1,15,3,20.0,0.46,0.09,0.07,0.33,0,0,Matches
290,Ayoub Jabbari,ma MAR,FW,Racing Sant,22,2000,0.2,0,2,0,0.0,9.47,0.00,0.00,,0,0,Matches
291,Jacobo,es ESP,FW,FC Andorra,25,1997,13.3,2,43,13,30.2,3.24,0.98,0.05,0.15,0,0,Matches
292,Ibrahim Janis,es ESP,DF,Ponferradina,22,2000,0.5,0,0,0,,0.00,0.00,,,0,0,Matches
293,Isak Jansson,se SWE,"FW,MF",Cartagena,20,2002,10.8,2,20,5,25.0,1.85,0.46,0.10,0.40,0,0,Matches
294,Jason,es ESP,"MF,FW",Alavés,28,1994,18.0,2,36,9,25.0,2.00,0.50,0.06,0.22,0,0,Matches
295,Ignacio Jeraldino,cl CHI,FW,Sporting Gijón,26,1995,3.7,0,6,3,50.0,1.62,0.81,0.00,0.00,0,0,Matches
296,Álvaro Jiménez,es ESP,MF,Las Palmas,27,1995,13.3,3,24,7,29.2,1.80,0.53,0.13,0.43,0,0,Matches
297,Dani Jiménez,es ESP,GK,Leganés,32,1990,9.7,0,0,0,,0.00,0.00,,,0,0,Matches
298,Javier Jiménez,es ESP,DF,Málaga,26,1996,22.0,1,7,4,57.1,0.32,0.18,0.14,0.25,0,0,Matches
299,Jofre,es ESP,"MF,FW",Mirandés,21,2001,6.8,1,9,3,33.3,1.32,0.44,0.11,0.33,0,0,Matches
300,Jony,es ESP,MF,Sporting Gijón,31,1991,6.2,1,10,4,40.0,1.60,0.64,0.10,0.25,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
301,Joselu,es ESP,FW,Lugo,31,1991,0.0,0,0,0,,0.00,0.00,,,0,0,Matches
302,Josema,es ESP,DF,Leganés,26,1996,15.7,0,2,0,0.0,0.13,0.00,0.00,,0,0,Matches
303,Jozabed,es ESP,MF,Málaga,31,1991,11.2,0,11,0,0.0,0.98,0.00,0.00,,0,0,Matches
304,Miguel Juan Llambrich,es ESP,DF,Oviedo,26,1996,1.4,0,0,0,,0.00,0.00,,,0,0,Matches
305,Miguel Juan Llambrich,es ESP,DF,Cartagena,26,1996,2.0,0,0,0,,0.00,0.00,,,0,0,Matches
306,Juande,es ESP,DF,Málaga,23,1999,23.1,1,15,3,20.0,0.65,0.13,0.07,0.33,0,0,Matches
307,Juanfran,es ESP,DF,Málaga,33,1988,14.1,0,9,2,22.2,0.64,0.14,0.00,0.00,0,0,Matches
308,Juanfran,es ESP,"DF,FW",Oviedo,33,1988,0.3,0,0,0,,0.00,0.00,,,0,0,Matches
309,Juanma,es ESP,"FW,MF",Albacete,29,1993,18.7,4,28,14,50.0,1.50,0.75,0.14,0.29,0,0,Matches
310,Juanpe,es ESP,MF,Lugo,26,1996,15.3,1,18,6,33.3,1.18,0.39,0.00,0.00,1,2,Matches
311,Lukáš Juliš,cz CZE,FW,Ibiza,27,1994,4.9,1,10,4,40.0,2.03,0.81,0.10,0.25,0,0,Matches
312,Lago Junior,ci CIV,"MF,FW",Málaga,31,1990,13.5,4,29,10,34.5,2.16,0.74,0.14,0.40,0,0,Matches
313,Filip Jørgensen,dk DEN,GK,Villarreal B,20,2002,11.0,0,0,0,,0.00,0.00,,,0,0,Matches
314,Aboubakary Kanté,gm GAM,FW,Huesca,27,1994,11.8,3,22,8,36.4,1.86,0.68,0.14,0.38,0,0,Matches
315,Wilfrid Kaptoum,cm CMR,MF,Las Palmas,26,1996,3.9,0,6,0,0.0,1.53,0.00,0.00,,0,0,Matches
316,Jon Karrikaburu,es ESP,"FW,MF",Leganés,19,2002,11.9,3,28,10,35.7,2.36,0.84,0.11,0.30,0,0,Matches
317,Andy Kawaya,be BEL,MF,Albacete,25,1996,0.8,1,2,2,100.0,2.47,2.47,0.50,0.50,0,0,Matches
318,Kaxe,es ESP,FW,Ibiza,28,1994,3.4,1,9,7,77.8,2.62,2.04,0.11,0.14,0,0,Matches
319,Koba Koindredi,fr FRA,"MF,FW",Oviedo,20,2001,10.3,1,12,5,41.7,1.17,0.49,0.00,0.00,1,1,Matches
320,Vasyl Kravets,ua UKR,DF,Leganés,24,1997,1.2,0,0,0,,0.00,0.00,,,0,0,Matches
321,Kuki,es ESP,MF,Ponferradina,24,1998,0.6,0,0,0,,0.00,0.00,,,0,0,Matches
322,Adrián de la Fuente,es ESP,DF,Villarreal B,23,1999,33.5,2,29,9,31.0,0.87,0.27,0.03,0.11,1,1,Matches
323,Derik Lacerda,br BRA,"FW,MF",Ponferradina,22,1999,24.7,3,42,18,42.9,1.70,0.73,0.07,0.17,0,0,Matches
324,Víctor Laguardia,es ESP,DF,Alavés,32,1989,6.4,0,0,0,,0.00,0.00,,,0,0,Matches
325,Larra,es ESP,"DF,MF",Zaragoza,24,1997,16.2,0,10,2,20.0,0.62,0.12,0.00,0.00,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
326,Pablo Larrea,es ESP,MF,Tenerife,28,1994,8.1,0,5,0,0.0,0.62,0.00,0.00,,0,0,Matches
327,Daniel Lasure,es ESP,DF,Zaragoza,28,1994,0.2,0,0,0,,0.00,0.00,,,0,0,Matches
328,Daniel Lasure,es ESP,DF,Eibar,28,1994,1.1,0,1,0,0.0,0.95,0.00,0.00,,0,0,Matches
329,Orest Lebedenko,ua UKR,DF,Lugo,23,1998,4.5,0,1,0,0.0,0.22,0.00,0.00,,0,0,Matches
330,Álvaro Lemos,es ESP,"DF,MF",Las Palmas,29,1993,13.2,1,19,7,36.8,1.44,0.53,0.05,0.14,0,0,Matches
331,José León Bernal,es ESP,DF,Tenerife,27,1995,23.3,0,17,3,17.6,0.73,0.13,0.00,0.00,0,0,Matches
332,Raúl Lizoain,es ESP,GK,FC Andorra,31,1991,16.0,0,0,0,,0.00,0.00,,,0,0,Matches
333,Javier Llabrés,es ESP,MF,Mirandés,19,2002,3.9,1,7,3,42.9,1.79,0.77,0.14,0.33,0,0,Matches
334,Enzo Loiodice,fr FRA,MF,Las Palmas,21,2000,33.6,4,47,14,29.8,1.40,0.42,0.09,0.29,0,0,Matches
335,Enzo Lombardo,fr FRA,MF,Huesca,25,1997,3.5,0,3,0,0.0,0.85,0.00,0.00,,0,0,Matches
336,Adrián López,es ESP,GK,Granada,23,1999,1.9,0,0,0,,0.00,0.00,,,0,0,Matches
337,Andoni López,es ESP,DF,Tenerife,26,1996,0.7,0,0,0,,0.00,0.00,,,0,0,Matches
338,Andoni López,es ESP,"MF,DF",Lugo,26,1996,12.0,0,13,2,15.4,1.08,0.17,0.00,0.00,0,0,Matches
339,Javi López,es ESP,MF,Burgos,21,2001,0.0,0,0,0,,0.00,0.00,,,0,0,Matches
340,Javi López,es ESP,DF,Alavés,20,2002,14.0,0,8,1,12.5,0.57,0.07,0.00,0.00,0,0,Matches
341,Lluis López,es ESP,DF,Zaragoza,25,1997,29.7,1,12,3,25.0,0.40,0.10,0.08,0.33,0,0,Matches
342,Roberto López,es ESP,"MF,FW",Mirandés,22,2000,27.5,7,80,26,32.5,2.91,0.95,0.08,0.23,1,1,Matches
343,Dani Lorenzo,es ESP,MF,Málaga,19,2003,1.8,1,3,1,33.3,1.63,0.54,0.33,1.00,0,0,Matches
344,Miguel Loureiro,es ESP,"DF,MF",Lugo,25,1996,37.2,1,13,1,7.7,0.35,0.03,0.08,1.00,0,0,Matches
345,Neyder Lozano,co COL,DF,Lugo,28,1994,8.0,0,2,0,0.0,0.25,0.00,0.00,,0,0,Matches
346,Pol Lozano,es ESP,MF,Granada,22,1999,11.0,0,7,2,28.6,0.64,0.18,0.00,0.00,0,0,Matches
347,Sergio Lozano,es ESP,MF,Villarreal B,23,1999,23.2,5,61,27,44.3,2.62,1.16,0.07,0.15,1,4,Matches
348,Oier Luengo,es ESP,DF,Oviedo,24,1997,9.4,0,1,0,0.0,0.11,0.00,0.00,,0,0,Matches
349,Luismi,es ESP,MF,Oviedo,30,1992,29.3,1,15,1,6.7,0.51,0.03,0.07,1.00,0,0,Matches
350,Jordan Lukaku,be BEL,DF,Ponferradina,28,1994,3.5,0,0,0,,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
351,Marcos Luna,es ESP,DF,Zaragoza,19,2003,3.2,0,2,0,0.0,0.63,0.00,0.00,,0,0,Matches
352,Sergi Maestre,es ESP,MF,Albacete,31,1990,4.5,0,1,0,0.0,0.22,0.00,0.00,,0,0,Matches
353,Abdallahi Mahmoud,mr MTN,MF,Alavés,22,2000,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
354,Giorgi Makaridze,ge GEO,GK,Ponferradina,32,1990,7.0,0,0,0,,0.00,0.00,,,0,0,Matches
355,Alassán Manjam,gw GNB,FW,Tenerife,19,2002,0.6,0,0,0,,0.00,0.00,,,0,0,Matches
356,Mantilla,es ESP,DF,Racing Sant,22,2000,9.6,0,1,0,0.0,0.10,0.00,0.00,,0,0,Matches
357,Nikola Maraš,rs SRB,DF,Alavés,26,1995,17.8,0,8,2,25.0,0.45,0.11,0.00,0.00,0,0,Matches
358,José Marí,es ESP,DF,Cartagena,21,2001,1.7,0,2,0,0.0,1.18,0.00,0.00,,0,0,Matches
359,Juan María,es ESP,DF,Albacete,21,2001,9.7,1,12,4,33.3,1.24,0.41,0.08,0.25,0,0,Matches
360,Higinio Marín,es ESP,FW,Albacete,28,1993,28.4,11,55,24,43.6,1.94,0.85,0.18,0.42,1,1,Matches
361,Diego Mariño,es ESP,GK,Sporting Gijón,32,1990,17.0,0,0,0,,0.00,0.00,,,0,0,Matches
362,Mika Mármol,es ESP,DF,FC Andorra,21,2001,35.0,1,15,7,46.7,0.43,0.20,0.07,0.14,0,0,Matches
363,José Marsà,es ESP,"DF,MF",Sporting Gijón,20,2002,11.1,0,4,1,25.0,0.36,0.09,0.00,0.00,0,0,Matches
364,Álex Martín,es ESP,DF,Mirandés,24,1998,35.8,1,18,7,38.9,0.50,0.20,0.06,0.14,0,0,Matches
365,Nacho Martin,es ESP,MF,Sporting Gijón,20,2002,7.7,0,2,0,0.0,0.26,0.00,0.00,,0,0,Matches
366,Teto Martín,es ESP,MF,Tenerife,20,2001,20.9,3,29,8,27.6,1.39,0.38,0.10,0.38,0,0,Matches
367,Carlos Martínez,es ESP,FW,FC Andorra,36,1986,17.2,9,43,23,53.5,2.50,1.34,0.16,0.30,2,2,Matches
368,Christian Martínez Díaz,es ESP,FW,Lugo,21,2000,0.0,0,0,0,,0.00,0.00,,,0,0,Matches
369,Javi Martínez,es ESP,"MF,FW",Huesca,22,1999,4.8,2,12,5,41.7,2.50,1.04,0.17,0.40,0,0,Matches
370,Javi Martínez,es ESP,MF,Albacete,22,1999,1.6,0,1,0,0.0,0.62,0.00,0.00,,0,0,Matches
371,Marc Martínez,es ESP,GK,Cartagena,32,1990,6.5,0,0,0,,0.00,0.00,,,0,0,Matches
372,Pablo Martínez,es ESP,MF,Levante,24,1998,16.2,2,31,9,29.0,1.92,0.56,0.06,0.22,0,0,Matches
373,Rubén Martínez,es ESP,MF,Albacete,32,1989,5.2,0,16,6,37.5,3.05,1.14,0.00,0.00,0,0,Matches
374,Iván Martos,es ESP,DF,Cartagena,25,1997,13.2,1,7,3,42.9,0.53,0.23,0.14,0.33,0,0,Matches
375,Marvin,es ESP,"DF,MF",Las Palmas,22,2000,10.4,1,6,1,16.7,0.58,0.10,0.17,1.00,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
376,Mascarenhas,pt POR,FW,Oviedo,22,2000,2.0,1,7,3,42.9,3.58,1.53,0.14,0.33,0,0,Matches
377,Marc Mateu,es ESP,MF,Huesca,32,1990,22.2,2,15,5,33.3,0.68,0.23,0.07,0.20,1,1,Matches
378,Jose Matos,es ESP,"DF,MF",Burgos,27,1995,22.2,0,22,4,18.2,0.99,0.18,0.00,0.00,0,0,Matches
379,Marcos Mauro,ar ARG,DF,Ibiza,31,1991,5.2,0,0,0,,0.00,0.00,,,0,0,Matches
380,Jordi Mboula,es ESP,MF,Racing Sant,23,1999,26.3,6,44,19,43.2,1.67,0.72,0.14,0.32,0,0,Matches
381,Agus Medina,es ESP,MF,Ponferradina,27,1994,27.1,1,25,6,24.0,0.92,0.22,0.04,0.17,0,0,Matches
382,Unai Medina,es ESP,"DF,MF",Racing Sant,32,1990,9.8,0,6,0,0.0,0.61,0.00,0.00,,0,0,Matches
383,Óscar Melendo,es ESP,MF,Granada,24,1997,25.3,1,11,3,27.3,0.43,0.12,0.09,0.33,0,0,Matches
384,Gonzalo Melero,es ESP,MF,Levante,28,1994,1.5,0,4,1,25.0,2.61,0.65,0.00,0.00,0,0,Matches
385,Jérémy Mellot,fr FRA,DF,Tenerife,28,1994,36.8,1,20,5,25.0,0.54,0.14,0.05,0.20,0,0,Matches
386,José Menargues,es ESP,DF,Ibiza,20,2002,10.0,0,0,0,,0.00,0.00,,,0,0,Matches
387,Nacho Méndez,my MAS,MF,Sporting Gijón,24,1998,0.9,0,0,0,,0.00,0.00,,,0,0,Matches
388,Maikel Mesa,es ESP,MF,Albacete,31,1991,30.0,8,66,29,43.9,2.20,0.97,0.08,0.17,3,4,Matches
389,Víctor Meseguer,es ESP,MF,Granada,23,1999,12.8,1,10,3,30.0,0.78,0.24,0.10,0.33,0,0,Matches
390,Omenuke Mfulu,cd COD,MF,Las Palmas,28,1994,25.4,0,14,4,28.6,0.55,0.16,0.00,0.00,0,0,Matches
391,Nikolaos Michelis,gr GRE,DF,Mirandés,21,2001,13.3,0,1,1,100.0,0.08,0.08,0.00,0.00,0,0,Matches
392,Javier Mier,es ESP,"MF,FW",Oviedo,23,1999,4.1,0,6,3,50.0,1.47,0.74,0.00,0.00,0,0,Matches
393,Miguel,es ESP,FW,Alavés,22,1999,22.5,4,50,14,28.0,2.22,0.62,0.08,0.29,0,0,Matches
394,Miguel,es ESP,DF,Villarreal B,25,1997,24.3,1,16,3,18.8,0.66,0.12,0.06,0.33,0,0,Matches
395,Florian Miguel,fr FRA,DF,Huesca,25,1996,35.5,1,24,3,12.5,0.68,0.08,0.04,0.33,0,0,Matches
396,Leonel Miguel,nl NED,DF,Sporting Gijón,21,2001,0.5,0,0,0,,0.00,0.00,,,0,0,Matches
