Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 18_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
186,Álex Domínguez,es ESP,GK,Ibiza,23,1998,10.0,0,0,0,,0.00,0.00,,,0,0,Matches
187,Cheick Doukouré,ci CIV,MF,Leganés,28,1992,4.6,0,6,1,16.7,1.30,0.22,0.00,0.00,0,0,Matches
188,Juan Durán,es ESP,DF,Mirandés,20,2001,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
189,Íñigo Eguaras,es ESP,MF,Almería,29,1992,7.2,1,9,2,22.2,1.26,0.28,0.11,0.50,0,0,Matches
190,Íñigo Eguaras,es ESP,MF,Zaragoza,29,1992,14.9,1,13,3,23.1,0.87,0.20,0.08,0.33,0,0,Matches
191,Unai Elgezabal,es ESP,"MF,DF",Burgos,28,1993,36.3,1,23,6,26.1,0.63,0.17,0.04,0.17,0,0,Matches
192,Rodrigo Ely,br BRA,DF,Almería,27,1993,10.8,3,14,4,28.6,1.29,0.37,0.21,0.75,0,0,Matches
193,Sergi Enrich,es ESP,FW,Ponferradina,31,1990,22.3,6,37,15,40.5,1.66,0.67,0.16,0.40,0,0,Matches
194,Ramón Enríquez,es ESP,MF,Málaga,20,2001,14.1,1,6,4,66.7,0.43,0.28,0.17,0.25,0,0,Matches
195,Javier Eraso,es ESP,MF,Leganés,31,1990,5.0,0,3,1,33.3,0.60,0.20,0.00,0.00,0,0,Matches
196,Alberto Escassi,es ESP,"MF,DF",Málaga,32,1989,33.2,1,26,4,15.4,0.78,0.12,0.04,0.25,0,0,Matches
197,Fidel Escobar,pa PAN,MF,Alcorcón,26,1995,2.2,0,3,0,0.0,1.37,0.00,0.00,,0,0,Matches
198,Gonzalo Escobar,ar ARG,DF,Ibiza,24,1997,18.5,1,8,2,25.0,0.43,0.11,0.13,0.50,0,0,Matches
199,Dani Escriche,es ESP,"FW,MF",Huesca,23,1998,25.5,5,57,19,33.3,2.24,0.75,0.09,0.26,0,0,Matches
200,Eduardo Espiau,es ESP,"FW,MF",Ponferradina,26,1994,23.5,7,56,20,35.7,2.38,0.85,0.13,0.35,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
201,Bernardo Espinosa,co COL,DF,Girona,32,1989,37.4,3,27,10,37.0,0.72,0.27,0.11,0.30,0,0,Matches
202,Asier Etxaburu,es ESP,MF,Amorebieta,27,1994,2.7,1,11,3,27.3,4.12,1.13,0.09,0.33,0,0,Matches
203,Xabier Etxeita,es ESP,DF,Eibar,33,1987,13.3,1,7,3,42.9,0.52,0.22,0.14,0.33,0,0,Matches
204,Euse,es ESP,DF,Huesca,20,2000,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
205,Edu Expósito,es ESP,MF,Eibar,24,1996,36.6,8,87,35,40.2,2.38,0.96,0.08,0.20,1,2,Matches
206,Ezkurdia,es ESP,DF,Real Sociedad B,22,1999,4.2,0,2,0,0.0,0.47,0.00,0.00,,0,0,Matches
207,Biel Farres,es ESP,DF,Girona,19,2002,1.2,0,0,0,,0.00,0.00,,,0,0,Matches
208,Aleix Febas,es ESP,MF,Málaga,25,1996,15.6,2,13,7,53.8,0.83,0.45,0.15,0.29,0,0,Matches
209,Joan Femenías,es ESP,GK,Oviedo,24,1996,42.0,0,0,0,,0.00,0.00,,,0,0,Matches
210,Erick Ferigra,ec ECU,DF,Las Palmas,22,1999,11.6,0,4,0,0.0,0.34,0.00,0.00,,0,0,Matches
211,Andrés Fernández,es ESP,GK,Huesca,34,1986,42.0,0,0,0,,0.00,0.00,,,0,0,Matches
212,David Fernández,es ESP,DF,Alcorcón,36,1985,33.9,1,10,3,30.0,0.30,0.09,0.10,0.33,0,0,Matches
213,Joaquín Fernández,es ESP,DF,Valladolid,25,1996,23.2,0,12,2,16.7,0.52,0.09,0.00,0.00,0,0,Matches
214,Raúl Fernández,es ESP,GK,Las Palmas,33,1988,28.0,0,0,0,,0.00,0.00,,,0,0,Matches
215,Roberto Férnandez,es ESP,FW,Málaga,19,2002,15.2,2,31,12,38.7,2.04,0.79,0.06,0.17,0,0,Matches
216,Valery Fernández,es ESP,"MF,DF",Girona,21,1999,10.8,1,12,5,41.7,1.11,0.46,0.08,0.20,0,0,Matches
217,Fernando,es ESP,GK,Almería,31,1990,41.0,0,0,0,,0.00,0.00,,,0,0,Matches
218,David Ferreiro,es ESP,"FW,MF",Huesca,33,1988,12.8,0,19,3,15.8,1.48,0.23,0.00,0.00,0,0,Matches
219,Franchu Feuillassier,ar ARG,MF,Eibar,23,1998,2.0,0,5,2,40.0,2.54,1.02,0.00,0.00,0,0,Matches
220,David Forniés,es ESP,DF,Alcorcón,30,1991,10.5,0,8,0,0.0,0.76,0.00,0.00,,0,0,Matches
221,Hernâni Fortes,pt POR,"FW,MF",Las Palmas,29,1991,1.1,0,5,2,40.0,4.64,1.86,0.00,0.00,0,0,Matches
222,Hugo Fraile,es ESP,"MF,FW",Alcorcón,34,1987,13.2,1,11,2,18.2,0.83,0.15,0.09,0.50,0,0,Matches
223,Alejandro Francés,es ESP,DF,Zaragoza,18,2002,33.0,1,31,9,29.0,0.94,0.27,0.03,0.11,0,0,Matches
224,Iván Fresneda,es ESP,DF,Valladolid,16,2004,1.0,0,1,0,0.0,1.00,0.00,0.00,,0,0,Matches
225,Aldair Fuentes,pe PER,MF,CF Fuenlabrada,23,1998,1.4,0,0,0,,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
226,Gabilondo,es ESP,"DF,MF",Real Sociedad B,22,1999,8.8,0,6,1,16.7,0.68,0.11,0.00,0.00,0,0,Matches
227,Adolfo Gaich,ar ARG,FW,Huesca,22,1999,10.8,1,24,8,33.3,2.23,0.74,0.04,0.13,0,0,Matches
228,Álex Gallar,es ESP,"MF,FW",Cartagena,29,1992,23.1,3,44,10,22.7,1.90,0.43,0.07,0.30,0,0,Matches
229,Enric Gallego,es ESP,FW,Tenerife,34,1986,25.7,10,67,23,34.3,2.60,0.89,0.13,0.39,1,1,Matches
230,Álex Gálvez,es ESP,DF,Ibiza,32,1989,8.0,0,6,1,16.7,0.75,0.13,0.00,0.00,0,0,Matches
231,Fran Gámez,es ESP,DF,Zaragoza,30,1991,34.3,0,23,6,26.1,0.67,0.17,0.00,0.00,0,0,Matches
232,Borja Garcés,es ESP,FW,Leganés,21,1999,14.6,5,36,11,30.6,2.47,0.75,0.11,0.36,1,1,Matches
233,Aitor García,es ESP,MF,Sporting Gijón,27,1994,28.2,6,79,22,27.8,2.80,0.78,0.08,0.27,0,0,Matches
234,Ale García,es ESP,MF,Las Palmas,18,2003,0.6,0,0,0,,0.00,0.00,,,0,0,Matches
235,Aleix García,es ESP,MF,Girona,24,1997,35.2,0,35,6,17.1,1.00,0.17,0.00,0.00,0,0,Matches
236,Borja García,es ESP,MF,Girona,30,1990,21.2,1,35,8,22.9,1.65,0.38,0.03,0.13,0,0,Matches
237,César García,es ESP,FW,Sporting Gijón,21,1999,0.4,0,2,0,0.0,5.29,0.00,0.00,,0,0,Matches
238,Fran García,es ESP,DF,Burgos,28,1992,11.7,0,3,2,66.7,0.26,0.17,0.00,0.00,0,0,Matches
239,Israel García,es ESP,MF,Alcorcón,17,2004,0.6,0,3,1,33.3,4.91,1.64,0.00,0.00,0,0,Matches
240,Lucho García,co COL,GK,Ponferradina,23,1998,6.0,0,0,0,,0.00,0.00,,,0,0,Matches
241,Naim García,es ESP,"MF,FW",Leganés,19,2002,8.5,1,22,8,36.4,2.57,0.94,0.05,0.13,0,0,Matches
242,Pablo García,es ESP,DF,Sporting Gijón,21,2000,10.0,0,2,0,0.0,0.20,0.00,0.00,,0,0,Matches
243,Pol García,es ESP,DF,Lugo,26,1995,0.8,0,0,0,,0.00,0.00,,,0,0,Matches
244,Raúl García,es ESP,DF,Valladolid,32,1989,3.0,0,0,0,,0.00,0.00,,,0,0,Matches
245,Garrido,es ESP,"FW,MF",Real Sociedad B,21,2000,5.9,0,7,2,28.6,1.19,0.34,0.00,0.00,0,0,Matches
246,Sékou Gassama,sn SEN,FW,Valladolid,26,1995,0.5,0,0,0,,0.00,0.00,,,0,0,Matches
247,Sékou Gassama,sn SEN,FW,Málaga,26,1995,9.0,3,23,8,34.8,2.54,0.88,0.13,0.38,0,0,Matches
248,Gelabert,es ESP,"MF,FW",Mirandés,20,2000,6.6,0,8,2,25.0,1.21,0.30,0.00,0.00,0,0,Matches
249,Nacho Gil,es ESP,"MF,FW",Cartagena,25,1995,10.8,1,7,3,42.9,0.65,0.28,0.14,0.33,0,0,Matches
250,Óscar Gil,es ESP,DF,Amorebieta,26,1995,26.7,1,20,3,15.0,0.75,0.11,0.05,0.33,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
251,Gilbert,es ESP,FW,Almería,22,1999,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
252,Álvaro Giménez,es ESP,FW,Zaragoza,30,1991,23.4,5,36,16,44.4,1.54,0.68,0.14,0.31,0,1,Matches
253,Jimmy Giraudon,fr FRA,DF,Leganés,29,1992,4.0,0,0,0,,0.00,0.00,,,0,0,Matches
254,Antonio Glauder,ph PHI,DF,Eibar,25,1995,8.7,0,9,3,33.3,1.03,0.34,0.00,0.00,0,0,Matches
255,David Goldar,es ESP,DF,Ibiza,26,1994,34.9,7,37,12,32.4,1.06,0.34,0.19,0.58,0,0,Matches
256,Ernesto Gómez,es ESP,"MF,FW",Burgos,27,1994,12.4,1,16,7,43.8,1.29,0.57,0.06,0.14,0,0,Matches
257,Ernesto Gómez,es ESP,MF,Alcorcón,27,1994,0.4,0,0,0,,0.00,0.00,,,0,0,Matches
258,Jonathan Gomez,us USA,"DF,MF",Real Sociedad B,17,2003,10.1,0,4,0,0.0,0.40,0.00,0.00,,0,0,Matches
259,Victor Gomez,es ESP,DF,Málaga,21,2000,33.4,0,24,4,16.7,0.72,0.12,0.00,0.00,0,0,Matches
260,Adrián González,es ESP,"MF,FW",CF Fuenlabrada,33,1988,5.0,1,6,2,33.3,1.19,0.40,0.17,0.50,0,0,Matches
261,Adrián González,es ESP,MF,Zaragoza,33,1988,3.0,0,2,1,50.0,0.67,0.33,0.00,0.00,0,0,Matches
262,Bruno González,es ESP,DF,Leganés,31,1990,17.3,0,1,1,100.0,0.06,0.06,0.00,0.00,0,0,Matches
263,Bruno González,es ESP,DF,Valladolid,31,1990,0.2,0,0,0,,0.00,0.00,,,0,0,Matches
264,Cristo González,es ESP,FW,Valladolid,23,1997,9.8,2,43,17,39.5,4.40,1.74,0.05,0.12,0,0,Matches
265,Ethyan González,es ESP,FW,Tenerife,19,2002,1.0,0,2,1,50.0,2.05,1.02,0.00,0.00,0,0,Matches
266,Fabio González,es ESP,MF,Las Palmas,24,1997,17.8,0,6,1,16.7,0.34,0.06,0.00,0.00,0,0,Matches
267,Iriome González,es ESP,FW,Lugo,34,1987,6.9,0,10,3,30.0,1.44,0.43,0.00,0.00,0,0,Matches
268,Mario González,es ESP,FW,Tenerife,25,1996,10.8,6,28,13,46.4,2.59,1.20,0.21,0.46,0,0,Matches
269,Roberto González,es ESP,"MF,FW",Las Palmas,20,2001,8.7,2,15,9,60.0,1.73,1.04,0.13,0.22,0,0,Matches
270,Sergio González,es ESP,"DF,MF",Tenerife,24,1997,18.4,0,9,4,44.4,0.49,0.22,0.00,0.00,0,0,Matches
271,Urko González,es ESP,DF,Real Sociedad B,20,2001,33.6,0,6,1,16.7,0.18,0.03,0.00,0.00,0,0,Matches
272,Nicolás Gorosito,ar ARG,DF,Alcorcón,32,1988,18.5,2,4,2,50.0,0.22,0.11,0.50,1.00,0,0,Matches
273,Ander Gorostidi,es ESP,MF,Alcorcón,25,1996,5.9,0,9,1,11.1,1.53,0.17,0.00,0.00,0,0,Matches
274,Paolo Gozzi Iweru,it ITA,"DF,MF",CF Fuenlabrada,20,2001,16.8,0,0,0,,0.00,0.00,,,0,0,Matches
275,José Gragera,es ESP,MF,Sporting Gijón,20,2000,26.9,1,15,3,20.0,0.56,0.11,0.07,0.33,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
276,Jaume Grau,es ESP,MF,Zaragoza,24,1997,8.2,2,3,2,66.7,0.37,0.24,0.67,1.00,0,0,Matches
277,Francisco Grimà Aguilera,es ESP,DF,Ibiza,34,1987,20.5,0,8,3,37.5,0.39,0.15,0.00,0.00,0,0,Matches
278,Marc Gual,es ESP,"FW,MF",Alcorcón,25,1996,8.6,1,27,8,29.6,3.13,0.93,0.04,0.13,0,0,Matches
279,Guillermo,es ESP,FW,Burgos,28,1993,20.8,8,46,19,41.3,2.22,0.92,0.11,0.26,3,3,Matches
280,Gerard Gumbau,es ESP,MF,Girona,26,1994,1.2,0,3,0,0.0,2.48,0.00,0.00,,0,0,Matches
281,Gorka Guruzeta,es ESP,FW,Amorebieta,24,1996,28.1,13,103,36,35.0,3.66,1.28,0.12,0.33,1,2,Matches
282,Haissem Hassan,eg EGY,"MF,FW",Mirandés,19,2002,16.0,3,33,13,39.4,2.06,0.81,0.09,0.23,0,0,Matches
283,Carlos Hernández,es ESP,DF,Alcorcón,30,1990,14.4,0,9,1,11.1,0.62,0.07,0.00,0.00,0,0,Matches
284,Dani Hernández,ve VEN,GK,Tenerife,35,1985,1.0,0,0,0,,0.00,0.00,,,0,0,Matches
285,Javi Hernández,es ESP,DF,Leganés,23,1998,38.9,3,44,16,36.4,1.13,0.41,0.07,0.19,0,0,Matches
286,Juan Hernández,es ESP,"MF,FW",Alcorcón,26,1994,14.3,3,25,11,44.0,1.75,0.77,0.08,0.18,1,2,Matches
287,Juan Hernández,es ESP,MF,Ponferradina,26,1994,3.4,0,5,0,0.0,1.48,0.00,0.00,,0,0,Matches
288,Cristian Herrera,es ESP,"MF,FW",Ibiza,30,1991,23.9,12,62,33,53.2,2.59,1.38,0.18,0.33,1,1,Matches
289,Alfonso Herrero,es ESP,GK,Burgos,27,1994,27.7,0,0,0,,0.00,0.00,,,0,0,Matches
290,Pablo Hervías,es ESP,MF,Valladolid,28,1993,0.8,0,3,1,33.3,3.75,1.25,0.00,0.00,0,0,Matches
291,Víctor Hugo García,ve VEN,DF,Alcorcón,27,1994,13.9,0,6,2,33.3,0.43,0.14,0.00,0.00,0,0,Matches
292,Robert Ibáñez,es ESP,"MF,FW",Leganés,28,1993,8.2,1,14,5,35.7,1.71,0.61,0.07,0.20,0,0,Matches
293,Juan Ibiza,es ESP,DF,Ibiza,25,1995,24.1,1,22,6,27.3,0.91,0.25,0.05,0.17,0,0,Matches
294,James Igbekeme,ng NGA,MF,Zaragoza,26,1995,6.3,0,9,2,22.2,1.44,0.32,0.00,0.00,0,0,Matches
295,Imanol,es ESP,"DF,MF",Mirandés,21,2000,33.4,2,16,5,31.3,0.48,0.15,0.13,0.40,0,0,Matches
296,Pablo Insua,es ESP,DF,Huesca,27,1993,18.9,0,11,1,9.1,0.58,0.05,0.00,0.00,0,0,Matches
297,Jon Irazábal,my MAS,DF,Amorebieta,24,1996,16.4,0,12,2,16.7,0.73,0.12,0.00,0.00,0,0,Matches
298,Mikel Iribas,es ESP,DF,CF Fuenlabrada,33,1988,30.4,0,13,1,7.7,0.43,0.03,0.00,0.00,0,0,Matches
299,Carlos Isaac,es ESP,DF,Oviedo,23,1998,17.0,1,6,2,33.3,0.35,0.12,0.17,0.50,0,0,Matches
300,Ismael,es ESP,MF,Málaga,20,2000,1.0,0,0,0,,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
301,Thierno Issiaga Barry,gn GUI,FW,Tenerife,21,2000,0.0,0,0,0,,0.00,0.00,,,0,0,Matches
302,Jairo Izquierdo,es ESP,"DF,MF",Girona,27,1993,27.4,0,5,0,0.0,0.18,0.00,0.00,,0,0,Matches
303,Jamelli,es ESP,MF,Tenerife,27,1993,15.7,1,17,5,29.4,1.08,0.32,0.06,0.20,0,0,Matches
304,Saidy Janko,gm GAM,"DF,MF",Valladolid,25,1995,7.0,0,1,0,0.0,0.14,0.00,0.00,,0,0,Matches
305,Jano,es ESP,MF,CF Fuenlabrada,34,1986,0.6,0,0,0,,0.00,0.00,,,0,0,Matches
306,Jesé,es ESP,"FW,MF",Las Palmas,28,1993,32.9,11,83,44,53.0,2.52,1.34,0.07,0.14,5,5,Matches
307,Álvaro Jiménez,es ESP,MF,Ibiza,26,1995,3.0,1,4,1,25.0,1.33,0.33,0.25,1.00,0,0,Matches
308,Dani Jiménez,es ESP,GK,Leganés,31,1990,12.3,0,0,0,,0.00,0.00,,,0,0,Matches
309,Dani Jiménez,es ESP,GK,Alcorcón,31,1990,24.0,0,0,0,,0.00,0.00,,,0,0,Matches
310,Javier Jiménez,es ESP,DF,Málaga,25,1996,22.0,0,5,1,20.0,0.23,0.05,0.00,0.00,0,0,Matches
311,Erik Jirka,sk SVK,"MF,FW",Oviedo,23,1997,6.8,0,10,1,10.0,1.46,0.15,0.00,0.00,0,0,Matches
312,Jony,es ESP,MF,Sporting Gijón,30,1991,2.4,0,3,1,33.3,1.26,0.42,0.00,0.00,0,0,Matches
313,Joselu,es ESP,FW,Lugo,30,1991,4.3,2,7,5,71.4,1.61,1.15,0.14,0.20,1,2,Matches
314,Josema,es ESP,DF,Valladolid,25,1996,3.1,0,1,0,0.0,0.33,0.00,0.00,,0,0,Matches
315,Jozabed,es ESP,"MF,FW",Málaga,30,1991,21.1,0,14,4,28.6,0.66,0.19,0.00,0.00,0,0,Matches
316,Juande,es ESP,DF,Málaga,22,1999,19.8,2,8,3,37.5,0.40,0.15,0.25,0.67,0,0,Matches
317,Juanma,es ESP,DF,CF Fuenlabrada,38,1982,10.5,0,7,0,0.0,0.67,0.00,0.00,,0,0,Matches
318,Juanma,es ESP,"FW,MF",Burgos,28,1993,27.2,9,40,19,47.5,1.47,0.70,0.20,0.42,1,2,Matches
319,Juanpe,es ESP,MF,Lugo,25,1996,15.3,1,27,6,22.2,1.76,0.39,0.04,0.17,0,0,Matches
320,Juanpe,es ESP,DF,Girona,30,1991,36.8,2,22,10,45.5,0.60,0.27,0.09,0.20,0,0,Matches
321,David Juncà,es ESP,"DF,MF",Girona,27,1993,11.5,1,7,2,28.6,0.61,0.17,0.14,0.50,0,0,Matches
322,Lago Junior,ci CIV,MF,Huesca,30,1990,3.8,0,9,3,33.3,2.38,0.79,0.00,0.00,0,0,Matches
323,Aboubakary Kanté,gm GAM,"FW,MF",CF Fuenlabrada,26,1994,14.7,5,26,11,42.3,1.77,0.75,0.19,0.45,0,1,Matches
324,Jon Karrikaburu,es ESP,FW,Real Sociedad B,18,2002,23.6,11,65,27,41.5,2.76,1.15,0.11,0.26,4,5,Matches
325,Andy Kawaya,be BEL,MF,Cartagena,24,1996,0.9,0,2,0,0.0,2.20,0.00,0.00,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
326,Kaxe,es ESP,"FW,MF",Ponferradina,27,1994,0.2,0,0,0,,0.00,0.00,,,0,0,Matches
327,Ibrahima Kebe,ml MLI,MF,Girona,20,2000,10.4,1,11,3,27.3,1.06,0.29,0.09,0.33,0,0,Matches
328,Brahim Konaté,fr FRA,MF,CF Fuenlabrada,25,1996,11.0,2,12,4,33.3,1.09,0.36,0.17,0.50,0,0,Matches
329,Iker Kortajarena,es ESP,MF,Real Sociedad B,21,2000,1.3,0,2,1,50.0,1.54,0.77,0.00,0.00,0,0,Matches
330,Vasyl Kravets,ua UKR,DF,Sporting Gijón,23,1997,31.5,1,15,6,40.0,0.48,0.19,0.07,0.17,0,0,Matches
331,Kuki,es ESP,MF,Ponferradina,23,1998,6.9,0,15,4,26.7,2.17,0.58,0.00,0.00,0,0,Matches
332,Alberto de la Bella,es ESP,DF,Cartagena,35,1985,12.4,0,3,2,66.7,0.24,0.16,0.00,0.00,0,0,Matches
333,César de la Hoz,es ESP,MF,Almería,29,1992,34.5,0,15,6,40.0,0.43,0.17,0.00,0.00,0,0,Matches
334,Javi Lara,es ESP,MF,Ibiza,35,1985,16.0,2,15,6,40.0,0.94,0.37,0.13,0.33,0,0,Matches
335,Larra,es ESP,"DF,MF",Amorebieta,23,1997,33.8,3,38,5,13.2,1.12,0.15,0.08,0.60,0,0,Matches
336,Pablo Larrea,es ESP,MF,Tenerife,27,1994,9.8,0,5,1,20.0,0.51,0.10,0.00,0.00,0,0,Matches
337,Gorka Larruzea,es ESP,MF,Amorebieta,28,1993,12.5,1,12,7,58.3,0.96,0.56,0.08,0.14,0,0,Matches
338,Daniel Lasure,es ESP,DF,Zaragoza,27,1994,0.6,0,1,1,100.0,1.61,1.61,0.00,0.00,0,0,Matches
339,Laure,es ESP,DF,Alcorcón,36,1985,26.9,0,1,0,0.0,0.04,0.00,0.00,,0,0,Matches
340,Orest Lebedenko,ua UKR,DF,Lugo,22,1998,27.0,0,19,1,5.3,0.70,0.04,0.00,0.00,0,0,Matches
341,Álvaro Lemos,es ESP,DF,Las Palmas,28,1993,33.7,1,38,8,21.1,1.13,0.24,0.03,0.13,0,0,Matches
342,José León Bernal,es ESP,DF,Tenerife,26,1995,33.4,0,8,2,25.0,0.24,0.06,0.00,0.00,0,0,Matches
343,Iñaki León,es ESP,DF,CF Fuenlabrada,21,2000,0.4,0,0,0,,0.00,0.00,,,0,0,Matches
344,Pedro León,es ESP,MF,CF Fuenlabrada,34,1986,36.1,10,80,41,51.3,2.21,1.13,0.04,0.07,7,8,Matches
345,Sergio León,es ESP,FW,Valladolid,32,1989,19.7,7,46,16,34.8,2.33,0.81,0.13,0.38,1,1,Matches
346,Bojan Letić,ba BIH,DF,Mirandés,28,1992,6.6,0,2,1,50.0,0.31,0.15,0.00,0.00,0,0,Matches
347,Raúl Lizoain,es ESP,GK,Mirandés,30,1991,39.0,0,0,0,,0.00,0.00,,,0,0,Matches
348,Fernando Llorente,es ESP,FW,Eibar,36,1985,7.0,2,19,5,26.3,2.72,0.72,0.11,0.40,0,0,Matches
349,Julen Lobete,es ESP,"FW,MF",Real Sociedad B,20,2000,16.3,1,37,14,37.8,2.27,0.86,0.03,0.07,0,0,Matches
350,Enzo Loiodice,fr FRA,MF,Las Palmas,20,2000,17.1,1,25,4,16.0,1.46,0.23,0.04,0.25,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
351,David Lombán,es ESP,DF,Málaga,34,1987,18.5,0,11,0,0.0,0.60,0.00,0.00,,0,0,Matches
352,Enzo Lombardo,fr FRA,MF,Huesca,24,1997,3.3,0,3,1,33.3,0.91,0.30,0.00,0.00,0,0,Matches
353,Adrián López,es ESP,FW,Málaga,33,1988,0.4,0,2,0,0.0,4.86,0.00,0.00,,0,0,Matches
354,Álex López,es ESP,MF,Mirandés,24,1997,21.8,1,28,7,25.0,1.29,0.32,0.04,0.14,0,0,Matches
355,Andoni López,es ESP,"MF,DF",Amorebieta,25,1996,9.0,0,8,1,12.5,0.88,0.11,0.00,0.00,0,0,Matches
356,Borja López,es ESP,DF,Sporting Gijón,27,1994,13.7,0,4,1,25.0,0.29,0.07,0.00,0.00,0,0,Matches
357,Iago López,es ESP,DF,Mirandés,22,1999,10.6,0,6,2,33.3,0.57,0.19,0.00,0.00,0,0,Matches
358,Lluis López,es ESP,DF,Zaragoza,24,1997,21.9,0,5,1,20.0,0.23,0.05,0.00,0.00,0,0,Matches
359,Angel López Ramón,es ESP,DF,Zaragoza,18,2003,0.3,0,0,0,,0.00,0.00,,,0,0,Matches
360,Roberto López,es ESP,"MF,FW",Real Sociedad B,21,2000,17.7,4,42,16,38.1,2.37,0.90,0.05,0.13,2,2,Matches
361,Dani Lorenzo,es ESP,MF,Málaga,18,2003,3.8,0,2,1,50.0,0.53,0.26,0.00,0.00,0,0,Matches
362,Markel Lozano,es ESP,"DF,MF",Amorebieta,25,1996,30.2,0,9,1,11.1,0.30,0.03,0.00,0.00,0,0,Matches
363,Pol Lozano,es ESP,MF,Girona,21,1999,20.9,1,10,2,20.0,0.48,0.10,0.10,0.50,0,0,Matches
364,Oier Luengo,es ESP,DF,Amorebieta,23,1997,27.2,0,18,2,11.1,0.66,0.07,0.00,0.00,0,0,Matches
365,José Luis Rodríguez,pa PAN,MF,Sporting Gijón,23,1998,24.1,3,62,18,29.0,2.57,0.75,0.05,0.17,0,0,Matches
366,Luismi,es ESP,MF,Oviedo,29,1992,25.1,1,15,4,26.7,0.60,0.16,0.07,0.25,0,0,Matches
367,Antonio Luna,es ESP,"DF,MF",Cartagena,30,1991,4.8,1,3,1,33.3,0.62,0.21,0.33,1.00,0,0,Matches
368,Jon Magunazelaia,es ESP,"FW,MF",Real Sociedad B,20,2001,13.5,3,17,7,41.2,1.26,0.52,0.18,0.43,0,0,Matches
369,Giorgi Makaridze,ge GEO,GK,Almería,31,1990,1.0,0,0,0,,0.00,0.00,,,0,0,Matches
370,Filip Malbašić,rs SRB,FW,Burgos,28,1992,3.6,0,0,0,,0.00,0.00,,,0,0,Matches
371,Kevin Manzano,es ESP,FW,CF Fuenlabrada,22,1999,0.2,0,0,0,,0.00,0.00,,,0,0,Matches
372,Pablo Marín,es ESP,MF,Real Sociedad B,18,2003,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
373,Diego Mariño,es ESP,GK,Sporting Gijón,31,1990,32.0,0,0,0,,0.00,0.00,,,0,0,Matches
374,Unai Marino,es ESP,GK,Amorebieta,21,1999,9.0,0,0,0,,0.00,0.00,,,0,0,Matches
375,Alejandro Marqués,ve VEN,FW,Mirandés,20,2000,10.3,7,28,9,32.1,2.72,0.88,0.25,0.78,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
376,Unai Marrero,es ESP,GK,Real Sociedad B,19,2001,1.9,0,0,0,,0.00,0.00,,,0,0,Matches
377,Martín,es ESP,MF,Mirandés,22,1999,3.1,0,8,3,37.5,2.57,0.96,0.00,0.00,0,0,Matches
378,Ander Martin,es ESP,"MF,DF",Real Sociedad B,20,2000,21.4,3,29,10,34.5,1.35,0.47,0.10,0.30,0,0,Matches
379,Andrés Martín,es ESP,MF,Tenerife,22,1999,7.2,2,21,5,23.8,2.91,0.69,0.10,0.40,0,0,Matches
380,Daniel Martín,es ESP,GK,Málaga,23,1998,28.0,0,0,0,,0.00,0.00,,,0,0,Matches
381,Iván Martín,es ESP,MF,Girona,22,1999,9.4,0,10,4,40.0,1.06,0.42,0.00,0.00,0,0,Matches
382,Arnau Martinez,es ESP,"DF,MF",Girona,18,2003,34.8,1,21,8,38.1,0.60,0.23,0.05,0.13,0,0,Matches
