Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 24_level_0
159,Enrique Clemente,es ESP,DF,Las Palmas,26,1999,38,37,3333,37.0,5,1,6,5,0,0,9,0,0.14,0.03,0.16,0.14,0.16,Matches
160,Carlos Clerc,es ESP,DF,Valladolid,33,1992,15,14,1134,12.6,0,1,1,0,0,0,3,1,0.00,0.08,0.08,0.00,0.08,Matches
161,Mario Climent,es ESP,DF,Cádiz,23,2002,30,28,2461,27.3,0,3,3,0,0,0,13,1,0.00,0.11,0.11,0.00,0.11,Matches
162,Silvi Clúa,es ESP,MF,Mirandés,20,2005,13,11,872,9.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
163,Silvi Clúa,es ESP,MF,Almería,20,2005,8,2,240,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
164,Diego Collado,es ESP,"FW,MF",Cultural Leonesa,24,2001,38,14,1457,16.2,3,1,4,3,0,0,3,0,0.19,0.06,0.25,0.19,0.25,Matches
165,Noé Collazo,es ESP,MF,Dep. La Coruña,18,2006,6,1,155,1.7,1,0,1,1,0,0,1,0,0.58,0.00,0.58,0.58,0.58,Matches
166,Arnau Comas,es ESP,DF,Dep. La Coruña,25,2000,24,17,1578,17.5,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
167,Martín Conde,es ESP,DF,Castellón,22,2003,14,2,371,4.1,0,1,1,0,0,0,4,1,0.00,0.24,0.24,0.00,0.24,Matches
168,Miguel Conde,es ESP,FW,Sporting Gijón,19,2006,6,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
169,Antonio Cordero,es ESP,MF,Cádiz,18,2006,21,16,1298,14.4,3,0,3,3,0,0,2,0,0.21,0.00,0.21,0.21,0.21,Matches
170,Aitor Córdoba,es ESP,DF,Burgos,30,1995,20,17,1566,17.4,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches
171,Iker Córdoba,es ESP,DF,Mirandés,19,2005,23,16,1402,15.6,0,0,0,0,0,0,8,2,0.00,0.00,0.00,0.00,0.00,Matches
172,Iñigo Córdoba,es ESP,MF,Burgos,28,1997,40,34,2647,29.4,2,1,3,2,0,0,4,0,0.07,0.03,0.10,0.07,0.10,Matches
173,José Corpas,es ESP,"MF,DF",Eibar,34,1991,40,40,3421,38.0,7,7,14,4,3,4,14,0,0.18,0.18,0.37,0.11,0.29,Matches
174,Álex Corredera,es ESP,MF,Sporting Gijón,29,1996,39,38,3351,37.2,1,4,5,0,1,1,13,1,0.03,0.11,0.13,0.00,0.11,Matches
175,Oscar Cortés,co COL,FW,Sporting Gijón,21,2003,5,1,122,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Paco Cortés,es ESP,FW,Cultural Leonesa,17,2007,7,0,148,1.6,2,0,2,2,0,0,1,0,1.22,0.00,1.22,1.22,1.22,Matches
177,Samu Cortés,es ESP,FW,Granada,19,2006,3,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
178,Amadou Coundoul,sn SEN,FW,Sporting Gijón,23,2002,15,4,412,4.6,1,0,1,1,0,0,1,0,0.22,0.00,0.22,0.22,0.22,Matches
179,Juan Cruz,es ESP,"MF,FW",Leganés,25,2000,39,35,2990,33.2,3,3,6,3,0,1,4,0,0.09,0.09,0.18,0.09,0.18,Matches
180,Sergio Cubero Ezcurra,es ESP,DF,Eibar,25,1999,35,33,2858,31.8,1,2,3,1,0,0,4,0,0.03,0.06,0.09,0.03,0.09,Matches
181,Cuenca,es ESP,"MF,FW",Zaragoza,22,2002,29,17,1386,15.4,1,2,3,1,0,0,4,1,0.06,0.13,0.19,0.06,0.19,Matches
182,Andres Cuenca,es ESP,DF,Sporting Gijón,18,2007,8,8,629,7.0,0,1,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matches
183,Nikola Čumić,rs SRB,MF,Zaragoza,26,1998,8,4,334,3.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
184,Eric Curbelo,es ESP,DF,Sporting Gijón,31,1994,22,14,1377,15.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
185,Curro,es ESP,"FW,MF",Burgos,29,1996,38,36,2777,30.9,7,4,11,2,5,5,6,0,0.23,0.13,0.36,0.06,0.19,Matches
186,Alberto Dadie,es ESP,DF,Real Sociedad B,23,2002,33,29,2546,28.3,0,1,1,0,0,0,9,0,0.00,0.04,0.04,0.00,0.04,Matches
187,Dali,es ESP,"MF,FW",Córdoba,25,2000,29,12,1139,12.7,2,2,4,2,0,0,2,0,0.16,0.16,0.32,0.16,0.32,Matches
188,Konrad De La Fuente,us USA,"FW,MF",Ceuta,24,2001,31,14,1428,15.9,3,1,4,3,0,0,2,0,0.19,0.06,0.25,0.19,0.25,Matches
189,Tommaso De Nipoti,it ITA,FW,Castellón,22,2003,9,0,181,2.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
190,Saúl del Cerro,es ESP,DF,Burgos,21,2004,9,2,226,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
191,Unax del Cura,es ESP,"FW,MF",Mirandés,20,2005,13,11,951,10.6,5,2,7,5,0,0,2,0,0.47,0.19,0.66,0.47,0.66,Matches
192,Alberto Del Moral,es ESP,MF,Córdoba,25,2000,20,9,853,9.5,0,1,1,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches
193,Jorge Delgado,es ESP,FW,Valladolid,23,2002,7,2,273,3.0,1,0,1,1,0,0,0,0,0.33,0.00,0.33,0.33,0.33,Matches
194,Bambo Diaby,sn SEN,DF,Granada,27,1997,8,6,492,5.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
195,Moussa Diakité,ml MLI,MF,Cádiz,21,2003,36,29,2720,30.2,2,0,2,2,0,0,8,0,0.07,0.00,0.07,0.07,0.07,Matches
196,Baila Diallo,fr FRA,DF,Granada,24,2001,34,31,2550,28.3,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches
197,Selu Diallo,es ESP,"MF,FW",Cultural Leonesa,21,2003,34,20,1646,18.3,0,2,2,0,0,0,3,1,0.00,0.11,0.11,0.00,0.11,Matches
198,Siren Diao,es ESP,FW,Mirandés,20,2005,7,2,302,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
199,Youssouf Diarra,ml MLI,MF,Cádiz,26,1998,28,18,1581,17.6,1,1,2,1,0,0,4,0,0.06,0.06,0.11,0.06,0.11,Matches
200,Amadou Diawara,gn GUI,MF,Leganés,28,1997,40,40,3448,38.3,3,0,3,2,1,2,13,0,0.08,0.00,0.08,0.05,0.05,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Daniel Díaz,es ESP,"MF,FW",Real Sociedad B,19,2006,31,14,1181,13.1,4,1,5,2,2,3,2,0,0.30,0.08,0.38,0.15,0.23,Matches
202,Diego Diaz,es ESP,FW,Racing Sant,20,2005,1,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
203,Juan Díaz,es ESP,DF,Cádiz,19,2006,11,9,847,9.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
204,Diego,es ESP,FW,Leganés,25,2000,38,22,1800,20.0,4,1,5,2,2,2,4,0,0.20,0.05,0.25,0.10,0.15,Matches
205,Babacar Diocou,es ESP,"FW,MF",Granada,20,2005,12,4,508,5.6,1,0,1,1,0,0,2,0,0.18,0.00,0.18,0.18,0.18,Matches
206,Marc Domenech,es ESP,FW,Ceuta,19,2006,8,2,181,2.0,1,0,1,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,Matches
207,Marc Domènech,es ESP,MF,FC Andorra,22,2002,38,25,2288,25.4,2,4,6,2,0,0,4,0,0.08,0.16,0.24,0.08,0.24,Matches
208,Jerónimo Domina,ar ARG,"MF,FW",Cádiz,19,2005,8,2,211,2.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
209,Joaquín Domingo,es ESP,DF,Albacete,19,2006,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
210,Mario Dominguez,es ESP,FW,Valladolid,16,2009,2,0,26,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
211,Josué Dorrio,es ESP,MF,Málaga,31,1994,15,1,306,3.4,0,2,2,0,0,0,1,0,0.00,0.59,0.59,0.00,0.59,Matches
212,Carlos Dotor,es ESP,"MF,FW",Málaga,24,2001,35,29,2362,26.2,1,4,5,1,0,0,6,1,0.04,0.15,0.19,0.04,0.19,Matches
213,Marc-Olivier Doué,fr FRA,MF,Castellón,24,2000,32,6,853,9.5,3,0,3,3,0,0,10,1,0.32,0.00,0.32,0.32,0.32,Matches
214,Jonathan Dubasin,be BEL,"MF,FW",Sporting Gijón,25,2000,37,35,2923,32.5,16,4,20,10,6,6,4,2,0.49,0.12,0.62,0.31,0.43,Matches
215,Duk,cv CPV,"MF,FW",Leganés,25,2000,37,27,2410,26.8,4,5,9,4,0,0,7,1,0.15,0.19,0.34,0.15,0.34,Matches
216,Stefan Džodić,rs SRB,MF,Almería,20,2005,33,25,2136,23.7,1,2,3,1,0,0,7,0,0.04,0.08,0.13,0.04,0.13,Matches
217,Jon Eceizabarrena,es ESP,MF,Real Sociedad B,20,2005,26,12,1102,12.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
218,Zakaria Eddahchouri,nl NED,FW,Dep. La Coruña,25,2000,36,17,1517,16.9,12,4,16,12,0,0,7,0,0.71,0.24,0.95,0.71,0.95,Matches
219,Rodrigo Ely,br BRA,DF,Almería,31,1993,12,10,874,9.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
220,Adri Embarba,es ESP,MF,Almería,33,1992,40,33,2794,31.0,15,9,24,13,2,3,9,1,0.48,0.29,0.77,0.42,0.71,Matches
221,Sergi Enrich,es ESP,FW,Huesca,35,1990,35,20,1656,18.4,4,0,4,4,0,0,4,1,0.22,0.00,0.22,0.22,0.22,Matches
222,Ramón Enríquez,es ESP,MF,Málaga,24,2001,8,0,216,2.4,0,1,1,0,0,0,0,1,0.00,0.42,0.42,0.00,0.42,Matches
223,Simon Eriksson,se SWE,GK,Racing Sant,19,2006,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
224,Vegard Erlien,no NOR,FW,Valladolid,27,1998,10,4,283,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
225,Jordi Escobar,es ESP,FW,Huesca,23,2002,16,7,777,8.6,4,0,4,4,0,0,3,0,0.46,0.00,0.46,0.46,0.46,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Dani Escriche,es ESP,FW,Albacete,27,1998,18,8,818,9.1,2,2,4,2,0,0,3,0,0.22,0.22,0.44,0.22,0.44,Matches
227,Andy Escudero,es ESP,MF,Ceuta,26,1999,2,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
228,Sergio Escudero,es ESP,"DF,MF",Dep. La Coruña,35,1989,21,8,763,8.5,1,2,3,1,0,0,2,0,0.12,0.24,0.35,0.12,0.35,Matches
229,Estanis,es ESP,MF,Las Palmas,21,2003,18,8,732,8.1,4,1,5,4,0,0,3,0,0.49,0.12,0.61,0.49,0.61,Matches
230,Etienne Eto'o,cm CMR,FW,Mirandés,22,2002,6,0,108,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
231,Jokin Ezkieta,es ESP,GK,Racing Sant,28,1996,33,33,2969,33.0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
232,Ismael Fadel,es ESP,DF,Castellón,21,2004,3,1,125,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
233,Souleymane Faye,sn SEN,"FW,MF",Granada,22,2003,19,19,1603,17.8,2,6,8,2,0,0,2,0,0.11,0.34,0.45,0.11,0.45,Matches
234,Guilherme Fernandes,pt POR,GK,Valladolid,24,2001,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
235,Álex Fernández,es ESP,MF,Cádiz,32,1992,30,7,831,9.2,1,1,2,1,0,0,1,0,0.11,0.11,0.22,0.11,0.22,Matches
236,Álvaro Fernández,es ESP,GK,Dep. La Coruña,27,1998,22,22,1980,22.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
237,Andrés Fernández,es ESP,GK,Almería,38,1986,42,42,3780,42.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
238,Carlos Fernández,es ESP,FW,Mirandés,29,1996,35,31,2648,29.4,16,2,18,10,6,6,9,0,0.54,0.07,0.61,0.34,0.41,Matches
239,Joaquín Fernández,es ESP,DF,Huesca,29,1996,2,1,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
240,Marcos Fernández,es ESP,FW,Ceuta,22,2003,35,34,2981,33.1,14,2,16,11,3,3,10,1,0.42,0.06,0.48,0.33,0.39,Matches
241,Martín Fernández,uy URU,MF,Albacete,24,2001,14,10,852,9.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
242,Pelayo Fernandez,es ESP,DF,Cádiz,22,2003,10,8,807,9.0,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches
243,Samuel Fernández,es ESP,DF,Dep. La Coruña,18,2007,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
244,Valery Fernández,es ESP,MF,Zaragoza,25,1999,18,11,974,10.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
245,Juan Ferney Otero,co COL,"FW,MF",Sporting Gijón,30,1995,35,33,2807,31.2,15,12,27,12,3,3,5,1,0.48,0.38,0.87,0.38,0.77,Matches
246,Andrés Ferrari,uy URU,FW,Sporting Gijón,22,2003,7,3,274,3.0,2,0,2,2,0,0,1,0,0.66,0.00,0.66,0.66,0.66,Matches
247,Pedro Fidel,es ESP,DF,Almería,18,2007,3,2,153,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
248,Sebastián Figueredo,uy URU,"DF,MF",Leganés,23,2001,16,8,772,8.6,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
249,Juan Flores,,DF,Granada,,,5,4,376,4.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
250,Franck Fomeyem,cm CMR,DF,Córdoba,25,1999,14,14,1169,13.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Quique Fornos,es ESP,DF,Cultural Leonesa,28,1997,14,8,707,7.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
252,Aitor Fraga,es ESP,GK,Real Sociedad B,22,2003,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
253,Santi Franco,,FW,Racing Sant,,,4,1,106,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
254,Enric Franquesa,es ESP,DF,Leganés,28,1997,23,18,1665,18.5,0,1,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches
255,Álvaro Martín de Frías,es ESP,MF,FC Andorra,24,2001,19,10,888,9.9,0,2,2,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,Matches
256,Adrián Fuentes,es ESP,FW,Córdoba,29,1996,40,34,2705,30.1,14,3,17,14,0,0,2,0,0.47,0.10,0.57,0.47,0.57,Matches
257,Diego Fuentes,es ESP,MF,Racing Sant,21,2003,6,0,54,0.6,0,1,1,0,0,0,0,0,0.00,1.67,1.67,0.00,1.67,Matches
258,Manuel Fuster,es ESP,"MF,FW",Las Palmas,27,1997,42,39,3165,35.2,7,12,19,7,0,0,2,0,0.20,0.34,0.54,0.20,0.54,Matches
259,Gabilondo,es ESP,DF,Málaga,26,1999,9,2,327,3.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
260,Luka Gagnidze,ge GEO,MF,Granada,22,2003,10,0,139,1.5,0,1,1,0,0,0,0,0,0.00,0.65,0.65,0.00,0.65,Matches
261,Pablo Galdames Millán,cl CHI,MF,Burgos,28,1996,14,1,287,3.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
262,Alejandro Galdeano,es ESP,DF,Valladolid,17,2007,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
263,Einar Galilea,es ESP,DF,Málaga,31,1994,24,21,1817,20.2,2,0,2,2,0,0,6,1,0.10,0.00,0.10,0.10,0.10,Matches
264,Fran Gámez,es ESP,"DF,MF",Albacete,34,1991,36,28,2363,26.3,0,7,7,0,0,0,6,0,0.00,0.27,0.27,0.00,0.27,Matches
265,Ale García,es ESP,"MF,FW",Las Palmas,22,2003,31,25,2144,23.8,7,2,9,7,0,0,4,0,0.29,0.08,0.38,0.29,0.38,Matches
266,Fermín García,es ESP,MF,Burgos,22,2003,15,1,301,3.3,0,1,1,0,0,0,2,0,0.00,0.30,0.30,0.00,0.30,Matches
267,Jon García Herrero,es ESP,DF,Albacete,34,1991,9,6,618,6.9,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
268,Hugo García,es ESP,FW,Eibar,19,2005,5,0,49,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
269,Íker García,es ESP,GK,Granada,19,2006,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
270,Jastin García,es ESP,"FW,MF",FC Andorra,21,2004,28,13,1370,15.2,3,2,5,3,0,0,6,0,0.20,0.13,0.33,0.20,0.33,Matches
271,Víctor García Marín,es ESP,DF,Málaga,31,1994,20,16,1328,14.8,0,3,3,0,0,0,5,1,0.00,0.20,0.20,0.00,0.20,Matches
272,Mario García,es ESP,DF,Racing Sant,21,2003,21,13,1218,13.5,0,1,1,0,0,0,2,1,0.00,0.07,0.07,0.00,0.07,Matches
273,Naim García,es ESP,"MF,DF",Leganés,23,2002,35,28,2415,26.8,2,2,4,2,0,0,4,0,0.07,0.07,0.15,0.07,0.15,Matches
274,Pablo García,es ESP,"MF,DF",Sporting Gijón,25,2000,27,4,764,8.5,1,0,1,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,Matches
275,Aleix Garrido,es ESP,MF,Eibar,21,2004,35,24,2101,23.3,0,4,4,0,0,0,5,0,0.00,0.17,0.17,0.00,0.17,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Rafael Garrido,,DF,Málaga,,,28,27,2347,26.1,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches
277,Jon Garro,es ESP,DF,Real Sociedad B,20,2005,22,13,1267,14.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
278,Gelabert,es ESP,"MF,FW",Sporting Gijón,24,2000,41,41,3339,37.1,8,4,12,7,1,1,7,0,0.22,0.11,0.32,0.19,0.30,Matches
279,Daniel George Paraschiv,ro ROU,FW,Cultural Leonesa,26,1999,7,4,279,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
280,Beñat Gerenabarrena,es ESP,MF,Castellón,22,2003,37,29,2611,29.0,2,1,3,2,0,0,8,1,0.07,0.03,0.10,0.07,0.10,Matches
281,David Gil,es ESP,GK,Cádiz,31,1994,8,8,720,8.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
282,Iván Gil,es ESP,"MF,FW",Las Palmas,25,2000,26,9,943,10.5,2,1,3,2,0,0,2,0,0.19,0.10,0.29,0.19,0.29,Matches
283,Óscar Gil,es ESP,DF,Castellón,30,1995,2,1,111,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
284,Ale Gomes,es ESP,DF,Zaragoza,17,2008,13,7,723,8.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
285,Dani Gómez,es ESP,FW,Zaragoza,27,1998,33,26,2166,24.1,9,0,9,6,3,3,4,0,0.37,0.00,0.37,0.25,0.25,Matches
286,Jonathan Gomez,us USA,"DF,MF",Albacete,21,2003,37,27,2376,26.4,2,1,3,2,0,0,7,0,0.08,0.04,0.11,0.08,0.11,Matches
287,Laro Gómez,es ESP,GK,Racing Sant,19,2006,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
288,David González,es ESP,MF,Burgos,23,2002,41,36,2937,32.6,12,6,18,7,5,5,8,0,0.37,0.18,0.55,0.21,0.40,Matches
289,Diego González,es ESP,DF,Ceuta,26,1999,35,31,2862,31.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
290,Édgar González,es ESP,DF,FC Andorra,28,1997,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
291,Facundo González,uy URU,DF,Racing Sant,22,2003,27,22,1982,22.0,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches
292,Iñaki González,es ESP,MF,Las Palmas,21,2004,11,2,224,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
293,Izan González,es ESP,MF,Granada,20,2004,18,13,1211,13.5,1,1,2,1,0,0,4,0,0.07,0.07,0.15,0.07,0.15,Matches
294,Mario González,es ESP,"FW,MF",Burgos,29,1996,24,5,599,6.7,4,0,4,3,1,1,1,1,0.60,0.00,0.60,0.45,0.45,Matches
295,Peter González,do DOM,"MF,FW",Valladolid,23,2002,36,29,2501,27.8,6,1,7,6,0,0,6,0,0.22,0.04,0.25,0.22,0.25,Matches
296,Roberto González,es ESP,MF,Zaragoza,24,2001,15,15,1240,13.8,2,1,3,2,0,0,2,0,0.15,0.07,0.22,0.15,0.22,Matches
297,Sergio González,,FW,Ceuta,,,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
298,Sergio González,es ESP,DF,Burgos,28,1997,31,22,2054,22.8,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
299,Yayo González,es ESP,MF,Cultural Leonesa,21,2004,14,3,371,4.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
300,Gorka Gorosabel,es ESP,"MF,FW",Real Sociedad B,19,2006,34,18,1747,19.4,2,5,7,2,0,0,14,1,0.10,0.26,0.36,0.10,0.36,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Jakes Gorosabel,es ESP,FW,Real Sociedad B,21,2004,7,0,60,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
302,Mikel Goti,es ESP,MF,Córdoba,23,2002,16,9,824,9.2,1,0,1,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches
303,José Gragera,es ESP,MF,Dep. La Coruña,24,2000,11,7,542,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
304,Sergi Guardiola,es ESP,"FW,MF",Córdoba,34,1991,37,15,1502,16.7,5,0,5,5,0,0,11,0,0.30,0.00,0.30,0.30,0.30,Matches
305,Gui Guedes,pt POR,MF,Almería,23,2002,22,14,1236,13.7,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches
306,Djibril Gueye,es ESP,DF,Leganés,18,2006,1,1,82,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
307,Maguette Gueye,sn SEN,MF,Racing Sant,22,2002,32,22,1874,20.8,2,0,2,2,0,0,7,0,0.10,0.00,0.10,0.10,0.10,Matches
308,Carlos Guirao,es ESP,MF,Leganés,22,2003,20,5,601,6.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
309,Giorgi Guliashvili,ge GEO,FW,Racing Sant,23,2001,17,16,1117,12.4,6,2,8,6,0,0,2,0,0.48,0.16,0.64,0.48,0.64,Matches
310,Jon Guruzeta,es ESP,"MF,FW",Eibar,25,2000,32,25,2094,23.3,0,2,2,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,Matches
311,Raúl Guti,es ESP,MF,Zaragoza,28,1996,26,23,1944,21.6,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches
312,Cristian Gutierrez,es ESP,"DF,MF",Las Palmas,24,2000,16,5,490,5.4,1,1,2,1,0,0,0,0,0.18,0.18,0.37,0.18,0.37,Matches
313,Juan Gutierrez,es ESP,DF,Mirandés,25,2000,39,39,3509,39.0,0,1,1,0,0,0,15,1,0.00,0.03,0.03,0.00,0.03,Matches
314,Pere Haro,es ESP,DF,Granada,21,2004,2,2,137,1.5,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
315,Thiago Helguera,uy URU,MF,Mirandés,19,2006,35,26,2385,26.5,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches
316,Aridane Hernández,es ESP,DF,Almería,36,1989,5,3,294,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
317,Carlos Hernández,es ESP,DF,Ceuta,34,1990,40,38,3434,38.2,1,0,1,1,0,0,6,0,0.03,0.00,0.03,0.03,0.03,Matches
318,Javier Hernández,es ESP,"MF,FW",Mirandés,21,2004,21,21,1856,20.6,7,3,10,7,0,1,7,0,0.34,0.15,0.48,0.34,0.48,Matches
319,Yeremay Hernández,es ESP,"MF,FW",Dep. La Coruña,22,2002,38,33,2997,33.3,11,10,21,5,6,6,7,1,0.33,0.30,0.63,0.15,0.45,Matches
320,Manu Hernando,es ESP,DF,Racing Sant,27,1998,25,23,1954,21.7,1,2,3,1,0,0,2,0,0.05,0.09,0.14,0.05,0.14,Matches
