Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 24_level_0
26,Adrià Altimira,es ESP,"DF,FW",FC Andorra,21,2001,36,27,2472,27.5,1,3,4,1,0,0,4,1,0.04,0.11,0.15,0.04,0.15,Matches
27,Altube,es ESP,GK,Albacete,22,2000,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
28,Cristian Álvarez,ar ARG,GK,Zaragoza,36,1985,35,35,3149,35.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
29,Fran Álvarez,es ESP,MF,Albacete,24,1998,26,7,630,7.0,1,1,2,1,0,0,2,0,0.14,0.14,0.29,0.14,0.29,Matches
30,Iker Álvarez,ad AND,GK,Villarreal B,21,2001,23,23,2070,23.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
31,Sergio Álvarez,es ESP,"MF,DF",Eibar,30,1992,37,35,2896,32.2,0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,Matches
32,Rubén Alves,es ESP,DF,Racing Sant,27,1994,35,33,3003,33.4,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
33,Jair Amador,gq EQG,DF,Zaragoza,32,1989,36,35,3114,34.6,3,0,3,3,0,0,6,0,0.09,0.00,0.09,0.09,0.09,Matches
34,Jose Amo,es ESP,DF,Ponferradina,24,1998,34,29,2593,28.8,2,0,2,2,0,0,14,1,0.07,0.00,0.07,0.07,0.07,Matches
35,Guillermo de Amores,uy URU,GK,Sporting Gijón,27,1994,1,0,42,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
36,Florin Andone,ro ROU,FW,Las Palmas,29,1993,19,5,522,5.8,2,0,2,2,0,0,5,0,0.34,0.00,0.34,0.34,0.34,Matches
37,Andy,es ESP,MF,Burgos,32,1990,2,2,135,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
38,José Ángel Carrillo,es ESP,FW,Huesca,28,1994,21,10,926,10.3,2,0,2,2,0,0,1,0,0.19,0.00,0.19,0.19,0.19,Matches
39,José Ángel,es ESP,"DF,MF",Sporting Gijón,32,1989,33,28,2572,28.6,0,6,6,0,0,0,6,0,0.00,0.21,0.21,0.00,0.21,Matches
40,José Ángel,es ESP,MF,Tenerife,30,1992,27,18,1614,17.9,1,1,2,1,0,0,9,0,0.06,0.06,0.11,0.06,0.11,Matches
41,Miguel Ángel Rubio,es ESP,DF,Granada,24,1998,32,30,2633,29.3,1,1,2,1,0,0,10,1,0.03,0.03,0.07,0.03,0.07,Matches
42,Hugo Anglada,es ESP,DF,Huesca,18,2004,3,3,225,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
43,Paul Anton,ro ROU,MF,Ponferradina,31,1991,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
44,Leandro Antonetti,pr PUR,FW,Lugo,19,2003,5,2,216,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
45,José Antonio Ríos,es ESP,DF,Eibar,32,1990,12,6,608,6.8,0,1,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,Matches
46,Juan Antonio Ros,es ESP,DF,Albacete,26,1996,24,4,713,7.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
47,Arvin Appiah,eng ENG,MF,Málaga,21,2001,10,0,142,1.6,1,0,1,1,0,0,0,0,0.63,0.00,0.63,0.63,0.63,Matches
48,Arvin Appiah,eng ENG,MF,Tenerife,21,2001,11,3,402,4.5,0,1,1,0,0,0,0,0,0.00,0.22,0.22,0.00,0.22,Matches
49,Kévin Appin,mq MTQ,"MF,FW",Ibiza,24,1998,35,22,2007,22.3,0,3,3,0,0,0,5,0,0.00,0.13,0.13,0.00,0.13,Matches
50,Arana,es ESP,FW,Eibar,22,2000,5,0,77,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
51,Arana,es ESP,FW,Villarreal B,22,2000,12,3,376,4.2,2,0,2,2,0,0,4,0,0.48,0.00,0.48,0.48,0.48,Matches
52,Anaitz Arbilla,es ESP,DF,Eibar,35,1987,35,33,3017,33.5,0,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches
53,Jesús Areso,es ESP,"DF,MF",Burgos,23,1999,37,29,2578,28.6,0,5,5,0,0,0,4,0,0.00,0.17,0.17,0.00,0.17,Matches
54,Matias Arezo,uy URU,"MF,FW",Granada,19,2002,9,2,205,2.3,1,0,1,1,0,0,1,0,0.44,0.00,0.44,0.44,0.44,Matches
55,David Argüelles,es ESP,DF,Sporting Gijón,20,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
56,Raúl Arias,,FW,Ponferradina,,,2,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
57,José Arnaiz,es ESP,"FW,MF",Leganés,27,1995,38,37,3181,35.3,9,2,11,8,1,2,6,0,0.25,0.06,0.31,0.23,0.28,Matches
58,Óscar Arribas,ph PHI,"MF,FW",Cartagena,23,1998,10,2,257,2.9,1,0,1,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,Matches
59,Anderson Arroyo,co COL,DF,Alavés,22,1999,17,9,915,10.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
60,Juan Artola,es ESP,FW,Burgos,22,2000,32,11,1022,11.4,3,0,3,3,0,0,4,1,0.26,0.00,0.26,0.26,0.26,Matches
61,Juan Aspra,es ESP,MF,Sporting Gijón,20,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
62,Miguel Atienza,es ESP,MF,Burgos,23,1999,40,36,3121,34.7,1,1,2,1,0,0,11,0,0.03,0.03,0.06,0.03,0.06,Matches
63,Emmanuel Attipoe,gh GHA,MF,Albacete,22,2000,1,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
64,Javier Avilés,es ESP,FW,Lugo,24,1997,16,12,981,10.9,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches
65,Javier Avilés,es ESP,FW,Leganés,24,1997,3,0,14,0.2,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
66,Miguel Azeez,eng ENG,"MF,FW",Ibiza,19,2002,10,7,592,6.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
67,Diego Aznar,es ESP,FW,Huesca,18,2003,2,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
68,Ivan Azón,es ESP,FW,Zaragoza,19,2002,19,13,1071,11.9,3,1,4,3,0,0,0,0,0.25,0.08,0.34,0.25,0.34,Matches
69,Baena,es ESP,"FW,MF",Lugo,21,2000,35,17,1488,16.5,1,2,3,1,0,0,1,0,0.06,0.12,0.18,0.06,0.18,Matches
70,Sinan Bakış,tr TUR,FW,FC Andorra,28,1994,33,22,2060,22.9,12,2,14,9,3,3,8,0,0.52,0.09,0.61,0.39,0.48,Matches
71,Alex Balboa,gq EQG,MF,Alavés,21,2001,11,1,172,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
72,Axel Bamba,fr FRA,DF,Sporting Gijón,23,1999,7,3,277,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
73,Barbu,es ESP,DF,Mirandés,21,2001,30,30,2692,29.9,3,0,3,3,0,0,10,0,0.10,0.00,0.10,0.10,0.10,Matches
74,Bernabé Barragán,es ESP,GK,Albacete,29,1993,30,30,2700,30.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
75,Manu Barreiro,es ESP,FW,Lugo,36,1986,32,17,1591,17.7,2,2,4,1,1,1,3,0,0.11,0.11,0.23,0.06,0.17,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
76,Dani Barrio,es ESP,GK,Burgos,35,1987,3,1,228,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
77,Djakaría Barro,ci CIV,MF,Cartagena,20,2002,2,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
78,Borja Bastón,es ESP,FW,Oviedo,29,1992,33,30,2495,27.7,8,0,8,4,4,5,7,0,0.29,0.00,0.29,0.14,0.14,Matches
79,Roko Baturina,hr CRO,FW,Racing Sant,22,2000,14,12,888,9.9,4,2,6,4,0,0,1,0,0.41,0.20,0.61,0.41,0.61,Matches
80,Jon Bautista,es ESP,FW,Eibar,27,1995,38,26,2096,23.3,6,3,9,6,0,0,3,0,0.26,0.13,0.39,0.26,0.39,Matches
81,Bebé,cv CPV,MF,Zaragoza,32,1990,16,14,1277,14.2,4,1,5,4,0,0,3,0,0.28,0.07,0.35,0.28,0.35,Matches
82,Carlos Benavídez,uy URU,MF,Alavés,24,1998,29,17,1469,16.3,1,0,1,1,0,0,10,1,0.06,0.00,0.06,0.06,0.06,Matches
83,Saúl Berjón,es ESP,"FW,MF",Burgos,36,1986,9,0,77,0.9,0,1,1,0,0,0,0,0,0.00,1.17,1.17,0.00,1.17,Matches
84,Álex Bermejo,es ESP,"FW,MF",Burgos,23,1998,37,31,2408,26.8,4,1,5,3,1,2,6,1,0.15,0.04,0.19,0.11,0.15,Matches
85,Sergio Bermejo,es ESP,MF,Zaragoza,24,1997,33,29,2190,24.3,5,4,9,4,1,1,3,0,0.21,0.16,0.37,0.16,0.33,Matches
86,Juan Berrocal,es ESP,DF,Eibar,23,1999,33,32,2725,30.3,1,0,1,1,0,0,11,0,0.03,0.00,0.03,0.03,0.03,Matches
87,Antonio Blanco,es ESP,MF,Alavés,22,2000,17,17,1309,14.5,0,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,Matches
88,Gustavo Blanco Leschuk,ar ARG,FW,Eibar,30,1991,29,9,1126,12.5,4,0,4,4,0,0,5,0,0.32,0.00,0.32,0.32,0.32,Matches
89,Jérémy Blasco,fr FRA,DF,Huesca,23,1999,29,27,2457,27.3,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches
90,Pablo de Blasis,ar ARG,MF,Cartagena,34,1988,41,40,3553,39.5,2,8,10,2,0,0,7,0,0.05,0.20,0.25,0.05,0.25,Matches
91,Pablo Bobadilla,es ESP,DF,Racing Sant,25,1996,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
92,Yann Bodiger,fr FRA,MF,Granada,27,1995,32,26,2197,24.4,0,1,1,0,0,0,10,1,0.00,0.04,0.04,0.00,0.04,Matches
93,Mateusz Bogusz,pl POL,"FW,MF",Ibiza,20,2001,22,11,1146,12.7,2,0,2,2,0,0,0,1,0.16,0.00,0.16,0.16,0.16,Matches
94,Jovanny Bolívar,ve VEN,FW,Albacete,20,2001,7,1,116,1.3,1,1,2,1,0,0,0,0,0.78,0.78,1.55,0.78,1.55,Matches
95,Adri Bosch,es ESP,DF,Granada,21,2001,1,0,86,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
96,Mohamed Bouldini,ma MAR,FW,Levante,26,1995,36,21,2007,22.3,8,2,10,8,0,0,8,0,0.36,0.09,0.45,0.36,0.45,Matches
97,Ruben Bover,es ESP,MF,FC Andorra,30,1992,28,18,1402,15.6,4,3,7,4,0,0,3,0,0.26,0.19,0.45,0.26,0.45,Matches
98,Enzo Boyomo,cm CMR,DF,Albacete,20,2001,37,36,3122,34.7,1,2,3,1,0,0,10,1,0.03,0.06,0.09,0.03,0.09,Matches
99,Quentin Braat,fr FRA,GK,Oviedo,25,1997,26,26,2294,25.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
100,Abel Bretones,es ESP,"DF,MF",Oviedo,21,2000,39,31,2878,32.0,0,2,2,0,0,0,7,0,0.00,0.06,0.06,0.00,0.06,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
101,Yan Brice Eteki,cm CMR,MF,Cartagena,24,1997,10,4,347,3.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
102,Brugui,es ESP,"FW,MF",Levante,25,1996,20,11,995,11.1,2,0,2,2,0,0,1,1,0.18,0.00,0.18,0.18,0.18,Matches
103,Mustapha Bundu,sl SLE,"FW,MF",FC Andorra,25,1997,28,10,995,11.1,3,2,5,3,0,0,0,0,0.27,0.18,0.45,0.27,0.45,Matches
104,Aitor Buñuel,es ESP,DF,Tenerife,24,1998,25,14,1287,14.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
105,Esteban Burgos,ar ARG,DF,Málaga,30,1992,31,30,2387,26.5,1,0,1,1,0,0,10,2,0.04,0.00,0.04,0.04,0.04,Matches
106,Unai Bustinza,es ESP,DF,Málaga,30,1992,10,8,706,7.8,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
107,Erick Cabaco,uy URU,DF,Granada,27,1995,15,10,962,10.7,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
108,Yeray Cabanzón,es ESP,MF,Racing Sant,19,2003,11,3,370,4.1,2,1,3,2,0,0,0,0,0.49,0.24,0.73,0.49,0.73,Matches
109,Jordi Calavera,es ESP,"DF,MF",Lugo,26,1995,20,9,900,10.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
110,Iván Calero,es ESP,"DF,MF",Cartagena,27,1995,39,38,3370,37.4,1,3,4,1,0,0,8,0,0.03,0.08,0.11,0.03,0.11,Matches
111,José Callejón,es ESP,"FW,MF",Granada,35,1987,42,38,3025,33.6,4,9,13,4,0,0,4,0,0.12,0.27,0.39,0.12,0.39,Matches
112,Álex Calvo,es ESP,MF,Málaga,18,2004,11,1,262,2.9,1,0,1,1,0,0,1,0,0.34,0.00,0.34,0.34,0.34,Matches
113,Dani Calvo,es ESP,DF,Oviedo,28,1994,36,35,3178,35.3,2,0,2,2,0,0,6,0,0.06,0.00,0.06,0.06,0.06,Matches
114,Sulei Camara,gm GAM,MF,Ibiza,20,2001,37,24,1851,20.6,2,2,4,2,0,0,8,0,0.10,0.10,0.19,0.10,0.19,Matches
115,Víctor Camarasa,es ESP,MF,Oviedo,28,1994,11,6,626,7.0,0,2,2,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29,Matches
116,José Campaña,es ESP,MF,Levante,29,1993,21,18,1297,14.4,5,0,5,0,5,5,5,0,0.35,0.00,0.35,0.00,0.00,Matches
117,Gaspar Campos,es ESP,"FW,MF",Sporting Gijón,22,2000,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
118,Gaspar Campos,es ESP,"MF,FW",Burgos,22,2000,29,19,1660,18.4,7,0,7,7,0,0,1,0,0.38,0.00,0.38,0.38,0.38,Matches
119,Víctor Campuzano,es ESP,"FW,MF",Sporting Gijón,25,1997,20,9,753,8.4,2,0,2,2,0,0,3,0,0.24,0.00,0.24,0.24,0.24,Matches
120,Marco Camús,es ESP,MF,Racing Sant,20,2001,20,4,656,7.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
121,Álex Cantero,es ESP,"FW,MF",Levante,22,2000,35,15,1283,14.3,3,2,5,3,0,0,4,0,0.21,0.14,0.35,0.21,0.35,Matches
122,Marc Carbó,es ESP,MF,Lugo,28,1994,29,13,1323,14.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
123,Dani Cárdenas,es ESP,GK,Levante,25,1997,34,34,3060,34.0,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches
124,Marc Cardona,es ESP,FW,Las Palmas,27,1995,36,22,2055,22.8,7,0,7,6,1,1,4,0,0.31,0.00,0.31,0.26,0.26,Matches
125,Sergi Cardona,es ESP,DF,Las Palmas,23,1999,39,36,3123,34.7,0,2,2,0,0,0,11,0,0.00,0.06,0.06,0.00,0.06,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
126,Carlo,es ESP,MF,Villarreal B,21,2001,35,32,2717,30.2,3,2,5,3,0,0,7,0,0.10,0.07,0.17,0.10,0.17,Matches
127,Juan Carlos,es ESP,"FW,MF",Huesca,31,1991,38,30,2674,29.7,8,1,9,6,2,2,7,1,0.27,0.03,0.30,0.20,0.24,Matches
128,Kevin Carlos,es ESP,FW,Huesca,21,2001,11,7,527,5.9,1,1,2,1,0,0,3,0,0.17,0.17,0.34,0.17,0.34,Matches
129,Zé Carlos,pt POR,DF,Ibiza,24,1998,6,5,382,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
130,Andrés Caro,es ESP,DF,Málaga,18,2004,2,1,72,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
131,Salifo Caropitche,gw GNB,FW,Mirandés,21,2001,1,0,3,0.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
132,Sergio Carreira,es ESP,"DF,MF",Villarreal B,21,2000,31,26,2207,24.5,2,1,3,2,0,0,1,0,0.08,0.04,0.12,0.08,0.12,Matches
133,Jordan Carrillo,mx MEX,MF,Sporting Gijón,20,2001,21,6,730,8.1,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches
134,Pau Casadesús,es ESP,DF,FC Andorra,18,2003,4,3,191,2.1,1,0,1,1,0,0,1,0,0.47,0.00,0.47,0.47,0.47,Matches
135,Sergio Castel,es ESP,FW,Ibiza,27,1995,16,4,678,7.5,0,1,1,0,0,0,4,0,0.00,0.13,0.13,0.00,0.13,Matches
136,Sergio Castel,es ESP,FW,Burgos,27,1995,10,6,535,5.9,0,1,1,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matches
137,Adri Castellano,es ESP,DF,Ponferradina,28,1994,17,13,1218,13.5,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches
138,Nacho Castillo,es ESP,MF,Mirandés,22,2000,6,0,67,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
139,Castrin,es ESP,DF,Lugo,19,2003,7,5,362,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
140,Rubén Castro,es ESP,FW,Málaga,41,1981,41,32,2917,32.4,10,4,14,10,0,2,0,0,0.31,0.12,0.43,0.31,0.43,Matches
141,Karim Chaban,dz ALG,MF,Albacete,22,2000,2,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
142,Sofian Chakla,ma MAR,DF,Ponferradina,28,1993,13,12,1030,11.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
143,Jorge Chanza,es ESP,GK,Ibiza,24,1998,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
144,Pablo Chavarría,ar ARG,"MF,FW",Málaga,34,1988,24,14,1244,13.8,5,3,8,5,0,0,1,0,0.36,0.22,0.58,0.36,0.58,Matches
145,Pep Chavarría,es ESP,DF,Zaragoza,24,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
146,Chema,es ESP,DF,Eibar,30,1992,5,2,165,1.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
147,Churripi,es ESP,GK,Burgos,28,1994,41,41,3549,39.4,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
148,Seydouba Cissé,gn GUI,MF,Leganés,21,2001,33,27,2338,26.0,4,2,6,4,0,0,9,0,0.15,0.08,0.23,0.15,0.23,Matches
149,Pablo Clavería,es ESP,MF,Lugo,26,1996,33,22,1786,19.8,0,1,1,0,0,0,8,0,0.00,0.05,0.05,0.00,0.05,Matches
150,Daniel Clavijo,es ESP,MF,Villarreal B,18,2003,1,1,78,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
151,Enrique Clemente,es ESP,DF,Las Palmas,23,1999,14,7,599,6.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
152,Óscar Clemente,es ESP,MF,Las Palmas,23,1999,31,19,1550,17.2,2,2,4,2,0,0,3,0,0.12,0.12,0.23,0.12,0.23,Matches
153,Saúl Coco,gq EQG,DF,Las Palmas,23,1999,36,34,2984,33.2,1,0,1,1,0,0,8,0,0.03,0.00,0.03,0.03,0.03,Matches
154,Coke,es ESP,"MF,DF",Ibiza,35,1987,23,20,1654,18.4,2,0,2,2,0,0,4,0,0.11,0.00,0.11,0.11,0.11,Matches
155,Diego Collado,es ESP,"MF,FW",Villarreal B,21,2001,34,29,2297,25.5,5,3,8,5,0,0,3,1,0.20,0.12,0.31,0.20,0.31,Matches
156,Aitor Córdoba,es ESP,DF,Burgos,27,1995,41,41,3624,40.3,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
157,José Corpas,es ESP,MF,Eibar,31,1991,41,34,2600,28.9,4,2,6,2,2,2,8,0,0.14,0.07,0.21,0.07,0.14,Matches
158,Rober Correa,es ESP,DF,Eibar,29,1992,13,7,728,8.1,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
159,Álex Corredera,es ESP,MF,Tenerife,26,1996,25,19,1751,19.5,0,1,1,0,0,0,4,2,0.00,0.05,0.05,0.00,0.05,Matches
