Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Unnamed: 20_level_0
64,Miguel Atienza,es ESP,MF,Burgos,26,1999,39.0,14,0,0,42,43,2,4,94,52,,,0,Matches
65,Douglas Aurélio,pt POR,FW,Castellón,26,1999,0.6,1,0,0,1,1,0,0,1,0,,,0,Matches
66,Diego Aznar,es ESP,FW,Huesca,21,2003,0.4,0,0,0,0,0,0,0,1,0,,,0,Matches
67,Marc Aznar,es ESP,DF,Huesca,19,2006,0.5,0,0,0,0,0,0,1,0,1,,,0,Matches
68,Iddrisu Baba,gh GHA,MF,Almería,29,1996,16.4,5,0,0,24,31,0,4,12,18,,,0,Matches
69,Édgar Badía,es ESP,GK,Cultural Leonesa,33,1992,41.0,5,0,0,3,3,0,0,0,0,,,0,Matches
70,Sinan Bakış,tr TUR,FW,Zaragoza,31,1994,1.6,2,1,0,6,1,4,0,0,1,,,0,Matches
71,Jon Balda,es ESP,DF,Real Sociedad B,23,2002,29.6,13,1,1,40,36,3,97,36,38,,,1,Matches
72,Miguel Bañuz,es ESP,GK,Cultural Leonesa,32,1993,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
73,Léo Baptistão,br BRA,"MF,FW",Almería,32,1992,21.9,7,1,0,36,31,9,27,12,20,,,0,Matches
74,Adrian Baquerin,es ESP,FW,Valladolid,18,2007,1.2,0,0,0,3,1,0,0,1,0,,,0,Matches
75,Barcia,es ESP,DF,Las Palmas,24,2000,33.5,7,1,0,43,38,0,1,56,25,,,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
76,Daniel Barcia,es ESP,DF,Dep. La Coruña,22,2003,21.0,8,0,0,26,3,0,0,27,23,,,0,Matches
77,Keidi Bare,al ALB,MF,Zaragoza,27,1997,19.4,9,0,0,27,34,0,11,26,21,,,0,Matches
78,Ismael Barea,es ESP,MF,Mirandés,20,2005,7.1,3,0,0,7,16,0,2,5,5,,,0,Matches
79,Hugo Barrachina,es ESP,DF,Zaragoza,18,2006,0.7,0,0,0,2,0,0,1,2,0,,,0,Matches
80,Barri,es ESP,MF,Castellón,29,1995,32.7,9,0,0,66,22,1,8,32,46,,,0,Matches
81,Matia Barzic,hr CRO,DF,Cultural Leonesa,21,2004,31.6,15,1,1,38,20,1,7,26,20,,,1,Matches
82,Aboubacar Bassinga,bf BFA,"FW,MF",Ceuta,20,2005,9.3,4,0,0,25,10,1,5,9,7,,,0,Matches
83,Jon Bautista,es ESP,FW,Eibar,30,1995,23.5,2,0,0,48,19,19,13,5,13,,,0,Matches
84,Rafael Bauza,es ESP,MF,Mirandés,20,2005,36.2,12,0,0,82,44,0,76,28,32,,,0,Matches
85,Samed Baždar,ba BIH,FW,Zaragoza,21,2004,2.5,1,0,0,6,4,0,2,0,3,,,0,Matches
86,Luken Beitia,es ESP,DF,Real Sociedad B,21,2004,25.9,3,0,0,22,6,2,1,26,30,,,0,Matches
87,Liberto Beltrán,es ESP,"MF,DF",Huesca,28,1996,12.1,3,0,0,16,27,4,41,10,9,,,0,Matches
88,Nicolás Benedetti,co COL,"FW,MF",Las Palmas,28,1997,0.8,0,0,0,1,6,1,5,0,3,,,0,Matches
89,Daniel Bernabéu,,DF,Albacete,,,3.6,1,0,0,10,5,0,8,6,4,,,0,Matches
90,Jesús Bernal,es ESP,MF,Sporting Gijón,28,1996,5.8,1,0,0,3,0,0,1,5,4,,,1,Matches
91,Juan Bernat,es ESP,DF,Eibar,32,1993,2.5,1,0,0,3,6,1,10,3,3,,,0,Matches
92,Jefté Betancor,es ESP,FW,Albacete,32,1993,22.1,4,0,0,16,12,16,30,6,3,,,0,Matches
93,Arick Betancourt,es ESP,FW,Ceuta,21,2004,1.7,0,0,0,4,4,0,1,0,0,,,0,Matches
94,Bicho,es ESP,MF,Cultural Leonesa,29,1996,24.1,4,0,0,25,37,0,17,23,31,,,0,Matches
95,Stipe Biuk,hr CRO,MF,Valladolid,22,2002,23.6,5,0,0,33,29,10,79,10,18,,,0,Matches
96,Yann Bodiger,fr FRA,"MF,DF",Ceuta,30,1995,21.3,5,0,0,29,23,1,10,33,24,,,0,Matches
97,Marc Bombardó,es ESP,DF,FC Andorra,19,2005,14.7,2,0,0,14,9,1,2,24,13,,,0,Matches
98,Federico Bonini,it ITA,DF,Almería,23,2001,34.5,6,1,1,31,9,2,5,50,17,,,1,Matches
99,Mohamed Bouldini,ma MAR,FW,Granada,29,1995,3.0,3,0,0,12,3,6,0,0,1,,,0,Matches
100,Mohamed Bouldini,ma MAR,FW,Dep. La Coruña,29,1995,0.5,0,0,0,2,2,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
101,Darko Brašanac,rs SRB,MF,Málaga,33,1992,3.3,1,1,0,7,1,2,3,9,6,,,0,Matches
102,Iker Bravo,es ESP,FW,Las Palmas,20,2005,4.3,0,0,0,10,8,3,0,0,6,,,0,Matches
103,Diego Bri,es ESP,DF,Córdoba,22,2002,13.3,0,0,0,17,25,2,59,14,21,,,0,Matches
104,Fabrizio Brignani,it ITA,DF,Castellón,27,1998,22.1,9,0,0,32,16,0,4,25,29,,,0,Matches
105,Guille Bueno,es ESP,DF,Valladolid,22,2002,16.1,2,0,0,9,13,2,68,20,29,,,0,Matches
106,Aitor Buñuel,es ESP,DF,Burgos,27,1998,4.7,0,0,0,6,2,0,12,4,5,,,0,Matches
107,Leonardo Buta,pt POR,DF,Eibar,23,2002,10.4,4,1,0,11,15,0,29,14,10,,,0,Matches
108,Yeray Cabanzón,es ESP,MF,Racing Sant,22,2003,1.8,0,0,0,8,3,0,8,0,6,,,0,Matches
109,Yeray Cabanzón,es ESP,"FW,MF",FC Andorra,22,2003,9.6,3,0,0,14,17,1,73,6,14,,,0,Matches
110,Jorge Cabello,es ESP,DF,Mirandés,21,2004,20.9,2,0,0,27,28,0,4,23,20,,,0,Matches
111,Agustín Cacabelos,ar ARG,"MF,FW",Cultural Leonesa,29,1996,7.2,1,0,0,7,13,3,47,5,5,,,0,Matches
112,Alfred Caicedo,ec ECU,DF,Cádiz,20,2004,8.2,5,0,0,15,7,0,4,8,19,,,0,Matches
113,Jordy Caicedo,ec ECU,FW,Sporting Gijón,27,1997,1.4,1,0,0,6,4,1,1,0,0,,,0,Matches
114,Álex Calatrava,es ESP,"FW,MF",Castellón,25,2000,38.6,5,0,0,65,63,5,215,16,43,,,0,Matches
115,Iker Calderon,es ESP,DF,Real Sociedad B,19,2006,3.2,0,0,0,1,0,0,0,6,5,,,0,Matches
116,Iván Calero,es ESP,"MF,DF",Cultural Leonesa,30,1995,25.3,3,2,0,39,34,4,70,18,16,,,0,Matches
117,Iván Calero,es ESP,"DF,MF",Zaragoza,30,1995,0.5,0,0,0,0,0,0,3,0,1,,,0,Matches
118,Álex Calvo,es ESP,"DF,MF",FC Andorra,21,2004,7.5,1,0,0,12,15,3,35,6,10,,,0,Matches
119,Dawda Camara,mr MTN,FW,Cádiz,22,2002,18.7,4,0,0,44,25,22,6,1,0,,,1,Matches
120,Ousmane Camara,gn GUI,FW,Castellón,23,2001,25.1,7,0,0,45,15,27,14,2,11,,,0,Matches
121,Sulei Camara,gm GAM,MF,Racing Sant,23,2001,9.0,4,0,0,12,53,7,23,8,5,,,0,Matches
122,José Campaña,es ESP,MF,Ceuta,32,1993,4.7,1,0,0,2,9,0,23,5,4,,,0,Matches
123,Andrés Campos,es ESP,MF,Leganés,23,2002,0.5,2,0,0,3,4,0,0,0,2,,,0,Matches
124,Gaspar Campos,es ESP,MF,Sporting Gijón,25,2000,23.7,3,0,0,22,17,4,52,15,28,,,0,Matches
125,Peio Canales,es ESP,MF,Racing Sant,20,2005,31.7,4,1,0,26,57,8,11,25,25,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
126,Sergi Canós,es ESP,MF,Valladolid,28,1997,11.0,3,0,0,22,10,2,48,8,17,,,0,Matches
127,Álex Cantero,es ESP,"MF,FW",Huesca,25,2000,5.4,0,0,0,7,4,0,12,3,3,,,0,Matches
128,Ander Cantero,es ESP,GK,Burgos,30,1995,42.0,1,0,0,0,2,0,0,0,0,,,0,Matches
129,Mario Cantero,es ESP,MF,Burgos,23,2002,1.8,1,0,0,4,2,0,2,5,1,,,0,Matches
130,Yago Cantero,es ESP,DF,Ceuta,25,2000,7.0,3,2,1,10,1,0,0,12,5,,,0,Matches
131,Albert Caparrós,es ESP,DF,Ceuta,26,1998,9.2,2,0,0,7,8,1,4,7,17,,,0,Matches
132,Tomás Carbonell,es ESP,MF,Real Sociedad B,20,2005,32.9,12,0,0,51,42,0,16,59,25,,,0,Matches
133,Isaac Carcelen,es ESP,DF,Cádiz,32,1993,26.2,6,0,0,22,35,1,79,32,57,,,0,Matches
134,Álex Cardero,es ESP,"MF,FW",Mirandés,21,2003,6.7,4,0,0,16,13,0,30,3,3,,,0,Matches
135,Marc Cardona,es ESP,MF,Las Palmas,30,1995,1.5,0,0,0,2,6,3,0,1,0,,,0,Matches
136,Marc Cardona,es ESP,FW,FC Andorra,30,1995,2.7,1,0,0,7,6,2,1,0,0,,,0,Matches
137,José Carlos Lazo,es ESP,MF,Albacete,29,1996,14.5,5,0,0,30,19,5,89,16,9,,,0,Matches
138,Manex Carmona,es ESP,FW,Racing Sant,18,2007,2.5,0,0,0,4,2,1,0,0,0,,,0,Matches
139,Cristian Carracedo,es ESP,"FW,MF",Córdoba,29,1995,34.9,9,0,0,46,43,5,251,20,44,,,0,Matches
140,Gorka Carrera,es ESP,FW,Real Sociedad B,20,2005,32.7,12,0,0,62,45,22,5,10,11,,,0,Matches
141,Álvaro Carrillo,es ESP,DF,Huesca,23,2002,25.6,6,1,1,25,19,3,31,28,20,,,1,Matches
142,Thomas Carrique,fr FRA,DF,FC Andorra,26,1999,34.9,6,0,0,32,41,6,144,21,25,,,0,Matches
143,Ángel Carvajal,es ESP,"MF,FW",Valladolid,21,2004,2.0,0,0,0,0,2,2,0,1,2,,,0,Matches
144,Pau Casadesús,es ESP,"DF,MF",Granada,21,2003,15.7,4,0,0,16,1,3,13,15,26,,,0,Matches
145,Javier Castro,es ESP,DF,Racing Sant,24,2000,22.7,3,0,0,24,21,1,4,25,16,,,0,Matches
146,Edward Cedeño,pa PAN,MF,Las Palmas,22,2003,1.1,1,0,0,5,2,0,1,2,3,,,0,Matches
147,Álex Centelles,es ESP,"DF,MF",Almería,27,1997,12.3,3,0,0,20,15,2,52,16,13,,,0,Matches
148,Josep Cerdà,es ESP,"FW,MF",FC Andorra,22,2003,16.7,3,0,0,15,39,3,21,7,6,,,0,Matches
149,Luis Chacón,es ESP,"MF,FW",Cultural Leonesa,25,2000,38.2,3,0,0,19,26,17,126,38,25,,,0,Matches
150,Chapela,es ESP,MF,Burgos,26,1999,2.0,1,0,0,2,1,0,9,2,5,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
151,Willy Chatiliez,cl CHI,MF,Huesca,20,2005,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
152,Daijiro Chirino,cw CUW,DF,Almería,23,2002,22.9,9,1,0,26,27,2,34,25,33,,,0,Matches
153,Victor Chumachenko,es ESP,MF,FC Andorra,19,2006,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
154,Chumi,es ESP,DF,Almería,26,1999,3.6,1,0,0,6,0,0,0,4,2,,,0,Matches
155,Chupete,es ESP,FW,Málaga,20,2004,29.4,3,0,0,38,26,14,16,9,10,,,1,Matches
156,Churripi,es ESP,GK,Las Palmas,31,1994,1.6,1,0,0,0,0,0,0,0,0,,,0,Matches
157,Brian Cipenga,cd COD,"MF,FW",Castellón,27,1998,25.0,1,0,0,24,28,14,97,11,32,,,0,Matches
158,Seydouba Cissé,gn GUI,MF,Leganés,24,2001,27.5,8,1,1,35,31,1,9,19,27,,,0,Matches
159,Enrique Clemente,es ESP,DF,Las Palmas,26,1999,37.0,9,0,0,41,44,2,47,78,35,,,1,Matches
160,Carlos Clerc,es ESP,DF,Valladolid,33,1992,12.6,3,1,0,12,9,2,29,16,19,,,0,Matches
161,Mario Climent,es ESP,DF,Cádiz,23,2002,27.3,13,1,0,41,16,2,86,23,29,,,1,Matches
162,Silvi Clúa,es ESP,MF,Mirandés,20,2005,9.7,3,0,0,13,6,0,3,9,14,,,0,Matches
163,Silvi Clúa,es ESP,MF,Almería,20,2005,2.7,0,0,0,6,6,0,0,1,2,,,0,Matches
164,Diego Collado,es ESP,"FW,MF",Cultural Leonesa,24,2001,16.2,3,0,0,26,35,6,29,4,15,,,0,Matches
165,Noé Collazo,es ESP,MF,Dep. La Coruña,18,2006,1.7,1,0,0,4,3,0,1,0,2,,,0,Matches
166,Arnau Comas,es ESP,DF,Dep. La Coruña,25,2000,17.5,7,0,0,19,10,0,0,18,16,,,0,Matches
167,Martín Conde,es ESP,DF,Castellón,22,2003,4.1,4,1,1,7,7,0,10,0,4,,,0,Matches
168,Miguel Conde,es ESP,FW,Sporting Gijón,19,2006,0.5,0,0,0,4,0,0,0,0,0,,,0,Matches
169,Antonio Cordero,es ESP,MF,Cádiz,18,2006,14.4,2,0,0,14,18,3,98,4,7,,,0,Matches
170,Aitor Córdoba,es ESP,DF,Burgos,30,1995,17.4,3,0,0,11,4,0,3,19,5,,,1,Matches
171,Iker Córdoba,es ESP,DF,Mirandés,19,2005,15.6,8,2,1,27,7,3,6,11,17,,,0,Matches
172,Iñigo Córdoba,es ESP,MF,Burgos,28,1997,29.4,4,0,0,32,55,14,87,32,64,,,0,Matches
173,José Corpas,es ESP,"MF,DF",Eibar,34,1991,38.0,14,0,0,44,55,7,190,29,27,,,0,Matches
174,Álex Corredera,es ESP,MF,Sporting Gijón,29,1996,37.2,13,1,1,45,36,3,161,48,61,,,0,Matches
175,Oscar Cortés,co COL,FW,Sporting Gijón,21,2003,1.4,1,0,0,2,1,1,6,0,2,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
176,Paco Cortés,es ESP,FW,Cultural Leonesa,17,2007,1.6,1,0,0,0,3,0,12,1,0,,,0,Matches
177,Samu Cortés,es ESP,FW,Granada,19,2006,0.3,0,0,0,0,1,0,2,0,0,,,0,Matches
178,Amadou Coundoul,sn SEN,FW,Sporting Gijón,23,2002,4.6,1,0,0,15,11,3,2,1,3,,,0,Matches
179,Juan Cruz,es ESP,"MF,FW",Leganés,25,2000,33.2,4,0,0,26,50,3,128,10,27,,,0,Matches
180,Sergio Cubero Ezcurra,es ESP,DF,Eibar,25,1999,31.8,4,0,0,35,28,3,111,35,32,,,0,Matches
181,Cuenca,es ESP,"MF,FW",Zaragoza,22,2002,15.4,4,1,0,24,21,9,24,7,9,,,0,Matches
182,Andres Cuenca,es ESP,DF,Sporting Gijón,18,2007,7.0,2,0,0,8,1,0,1,3,13,,,1,Matches
183,Nikola Čumić,rs SRB,MF,Zaragoza,26,1998,3.7,2,0,0,2,1,0,5,2,2,,,0,Matches
184,Eric Curbelo,es ESP,DF,Sporting Gijón,31,1994,15.3,3,0,0,25,10,0,5,40,34,,,0,Matches
185,Curro,es ESP,"FW,MF",Burgos,29,1996,30.9,6,0,0,40,36,4,108,5,29,,,0,Matches
186,Alberto Dadie,es ESP,DF,Real Sociedad B,23,2002,28.3,9,0,0,51,20,0,66,39,53,,,0,Matches
187,Dali,es ESP,"MF,FW",Córdoba,25,2000,12.7,2,0,0,20,13,1,73,6,13,,,0,Matches
188,Konrad De La Fuente,us USA,"FW,MF",Ceuta,24,2001,15.9,2,0,0,14,30,6,17,8,16,,,0,Matches
189,Tommaso De Nipoti,it ITA,FW,Castellón,22,2003,2.0,3,0,0,9,5,0,4,2,1,,,0,Matches
190,Saúl del Cerro,es ESP,DF,Burgos,21,2004,2.5,0,0,0,1,4,0,0,0,4,,,0,Matches
191,Unax del Cura,es ESP,"FW,MF",Mirandés,20,2005,10.6,2,0,0,14,13,9,7,1,7,,,0,Matches
192,Alberto Del Moral,es ESP,MF,Córdoba,25,2000,9.5,3,0,0,20,22,0,6,15,9,,,0,Matches
193,Jorge Delgado,es ESP,FW,Valladolid,23,2002,3.0,0,0,0,9,6,3,1,0,0,,,0,Matches
194,Bambo Diaby,sn SEN,DF,Granada,27,1997,5.5,2,0,0,5,7,0,0,4,4,,,0,Matches
195,Moussa Diakité,ml MLI,MF,Cádiz,21,2003,30.2,8,0,0,40,36,0,4,43,36,,,0,Matches
196,Baila Diallo,fr FRA,DF,Granada,24,2001,28.3,7,1,0,29,36,2,93,24,17,,,0,Matches
197,Selu Diallo,es ESP,"MF,FW",Cultural Leonesa,21,2003,18.3,3,1,0,28,17,2,8,11,16,,,0,Matches
198,Siren Diao,es ESP,FW,Mirandés,20,2005,3.4,1,0,0,10,2,1,1,0,1,,,0,Matches
199,Youssouf Diarra,ml MLI,MF,Cádiz,26,1998,17.6,4,0,0,33,19,3,11,15,18,,,0,Matches
200,Amadou Diawara,gn GUI,MF,Leganés,28,1997,38.3,13,0,0,43,17,0,10,38,38,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
201,Daniel Díaz,es ESP,"MF,FW",Real Sociedad B,19,2006,13.1,2,0,0,11,21,3,107,2,13,,,0,Matches
202,Diego Diaz,es ESP,FW,Racing Sant,20,2005,0.3,0,0,0,0,0,0,1,0,1,,,0,Matches
203,Juan Díaz,es ESP,DF,Cádiz,19,2006,9.4,1,0,0,8,12,0,9,16,10,,,0,Matches
204,Diego,es ESP,FW,Leganés,25,2000,20.0,4,0,0,31,34,12,10,5,8,,,0,Matches
205,Babacar Diocou,es ESP,"FW,MF",Granada,20,2005,5.6,2,0,0,9,13,4,9,5,10,,,0,Matches
206,Marc Domenech,es ESP,FW,Ceuta,19,2006,2.0,0,0,0,3,0,0,6,0,0,,,0,Matches
207,Marc Domènech,es ESP,MF,FC Andorra,22,2002,25.4,4,0,0,51,27,2,26,26,39,,,0,Matches
208,Jerónimo Domina,ar ARG,"MF,FW",Cádiz,19,2005,2.3,2,0,0,4,4,2,3,0,0,,,0,Matches
209,Joaquín Domingo,es ESP,DF,Albacete,19,2006,0.1,0,0,0,0,0,0,5,1,0,,,0,Matches
210,Mario Dominguez,es ESP,FW,Valladolid,16,2009,0.3,1,0,0,1,0,0,0,0,0,,,0,Matches
211,Josué Dorrio,es ESP,MF,Málaga,31,1994,3.4,1,0,0,7,6,1,25,5,2,,,0,Matches
