Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Unnamed: 20_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
201,Andrés Fernández,es ESP,GK,Huesca,35,1986,42.0,2,0,0,0,6,0,0,0,0,,,0,Matches
202,Dani Fernandez,es ESP,DF,Racing Sant,25,1997,30.1,5,0,0,36,29,0,74,18,36,,,0,Matches
203,Marc Fernández,es ESP,FW,FC Andorra,32,1990,6.1,0,0,0,8,11,2,9,1,2,,,0,Matches
204,Raúl Fernández,es ESP,GK,Granada,34,1988,29.3,2,1,0,2,6,0,0,0,2,,,0,Matches
205,Juan Ferney Otero,co COL,"MF,FW",Sporting Gijón,27,1995,35.4,8,0,0,53,60,19,87,20,23,,,0,Matches
206,André Ferreira,pt POR,GK,Granada,26,1996,10.7,0,0,0,0,0,0,0,0,0,,,0,Matches
207,David Ferreiro,es ESP,"MF,FW",Cartagena,34,1988,5.6,3,0,0,9,9,4,22,7,2,,,0,Matches
208,Franchu Feuillassier,ar ARG,"FW,MF",Cartagena,24,1998,10.4,7,0,0,19,17,3,21,2,5,,,0,Matches
209,Marcelo Flores,ca CAN,"MF,FW",Oviedo,18,2003,6.3,0,0,0,9,6,0,22,2,6,,,0,Matches
210,Issa Fomba,ml MLI,DF,Málaga,21,2001,1.8,0,0,0,6,5,0,9,0,2,,,0,Matches
211,Álex Forés,es ESP,FW,Villarreal B,21,2001,10.9,1,0,0,10,11,7,7,2,2,,,0,Matches
212,Alejandro Francés,es ESP,DF,Zaragoza,19,2002,21.0,6,1,1,18,15,0,8,23,22,,,0,Matches
213,Enric Franquesa,es ESP,"DF,MF",Levante,25,1997,6.2,0,0,0,9,5,2,21,7,7,,,0,Matches
214,Enric Franquesa,es ESP,"MF,DF",Leganés,25,1997,10.3,0,0,0,10,11,0,18,11,11,,,0,Matches
215,Žiga Frelih,si SVN,GK,Mirandés,24,1998,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
216,Jorge de Frutos,es ESP,"MF,FW",Levante,25,1997,33.6,6,1,0,34,47,6,130,13,33,,,0,Matches
217,Gabriel Fuentes,co COL,DF,Zaragoza,25,1997,18.9,3,0,0,24,19,3,56,15,32,,,0,Matches
218,Manuel Fuster,es ESP,"MF,FW",Albacete,24,1997,36.7,4,0,0,24,77,9,210,3,24,,,0,Matches
219,Daniel Fuzato,br BRA,GK,Ibiza,25,1997,37.0,2,0,0,0,2,0,0,3,1,,,0,Matches
220,Álex Gallar,es ESP,MF,Málaga,30,1992,9.8,0,0,0,8,18,1,47,6,6,,,0,Matches
221,Enric Gallego,es ESP,FW,Tenerife,35,1986,36.3,8,0,0,105,29,37,16,11,15,,,0,Matches
222,Álex Gálvez,es ESP,"DF,MF",Ibiza,33,1989,4.0,3,0,0,9,2,1,0,1,8,,,0,Matches
223,Fran Gámez,es ESP,DF,Zaragoza,31,1991,27.2,7,0,0,30,9,3,65,42,53,,,0,Matches
224,Borja Garcés,es ESP,FW,Tenerife,22,1999,22.4,4,1,0,45,42,9,3,3,13,,,0,Matches
225,Aitor García,es ESP,"MF,FW",Sporting Gijón,28,1994,14.3,1,0,0,15,6,2,24,16,12,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
226,Ale García,es ESP,MF,Las Palmas,19,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
227,Álvaro García,es ESP,"DF,MF",Ibiza,22,2000,4.1,2,0,0,8,6,0,2,18,8,,,0,Matches
228,Andrés García,es ESP,DF,Levante,19,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
229,Fran García,es ESP,DF,Burgos,29,1992,18.6,2,0,0,29,16,0,59,22,37,,,0,Matches
230,Manu García,es ESP,MF,Mirandés,36,1986,6.0,6,1,0,15,12,2,4,9,8,,,0,Matches
231,Mario García,es ESP,DF,Racing Sant,18,2003,2.5,0,0,0,4,2,0,12,1,2,,,0,Matches
232,Naim García,es ESP,MF,Ponferradina,20,2002,9.4,3,0,0,13,8,1,31,6,10,,,0,Matches
233,Naim García,es ESP,"MF,FW",Leganés,20,2002,4.7,1,0,0,12,6,1,19,6,10,,,0,Matches
234,Saúl García,es ESP,DF,Racing Sant,27,1994,19.7,3,0,0,17,13,1,89,22,28,,,0,Matches
235,Sergi García,es ESP,MF,Albacete,23,1999,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
236,Manu Garrido,es ESP,FW,Leganés,22,2000,0.1,0,0,0,0,1,0,0,0,1,,,0,Matches
237,Sékou Gassama,sn SEN,FW,Racing Sant,27,1995,9.2,4,1,1,28,15,4,4,0,2,,,0,Matches
238,Gelabert,es ESP,"MF,FW",Mirandés,21,2000,17.7,4,1,1,15,25,1,39,14,28,,,0,Matches
239,Tiago Geralnik,ar ARG,MF,Villarreal B,19,2003,5.3,1,0,0,11,7,0,9,6,6,,,0,Matches
240,Mourad El Ghezouani,ma MAR,FW,Burgos,24,1998,15.7,5,1,0,46,17,12,3,3,11,,,0,Matches
241,Gianni,es ESP,GK,Villarreal B,29,1992,8.0,0,0,0,1,0,0,0,0,0,,,0,Matches
242,Iván Gil,es ESP,MF,FC Andorra,22,2000,16.8,2,0,0,8,21,1,57,4,14,,,0,Matches
243,Carlos Giménez,es ESP,DF,Levante,19,2003,0.3,1,0,0,1,0,0,0,0,1,,,0,Matches
244,Antonio Glauder,ph PHI,DF,Albacete,26,1995,22.8,7,0,0,38,19,2,4,25,20,,,1,Matches
245,David Goldar,es ESP,DF,Ibiza,27,1994,11.6,6,0,0,19,7,1,1,10,4,,,1,Matches
246,David Goldar,es ESP,DF,Burgos,27,1994,13.2,2,0,0,12,11,0,0,10,8,,,1,Matches
247,Borja González,es ESP,DF,Burgos,26,1995,12.7,0,0,0,14,12,0,41,11,8,,,0,Matches
248,Bruno González,es ESP,DF,Sporting Gijón,32,1990,10.4,2,0,0,16,4,1,0,11,6,,,0,Matches
249,Cristo González,es ESP,"FW,MF",Sporting Gijón,24,1997,18.4,4,0,0,25,29,14,25,5,10,,,0,Matches
250,Dani González,es ESP,FW,Albacete,20,2002,0.3,0,0,0,1,0,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
251,Ethyan González,es ESP,FW,Tenerife,20,2002,0.0,0,0,0,0,0,0,1,0,0,,,0,Matches
252,Fabio González,es ESP,MF,Las Palmas,25,1997,16.1,7,0,0,15,27,0,2,17,15,,,0,Matches
253,Roberto González,es ESP,"MF,FW",Alavés,21,2001,12.7,3,1,0,27,60,6,18,8,13,,,0,Matches
254,Sergio González,es ESP,DF,Tenerife,25,1997,24.1,8,0,0,21,21,1,7,23,25,,,0,Matches
255,Yayo González,es ESP,MF,Oviedo,18,2004,0.8,0,0,0,1,0,0,0,3,1,,,0,Matches
256,José Gragera,es ESP,"MF,DF",Sporting Gijón,21,2000,13.3,1,0,0,33,8,1,0,21,31,,,0,Matches
257,Jaume Grau,es ESP,MF,Zaragoza,25,1997,24.9,12,1,1,31,24,0,4,26,33,,,0,Matches
258,Fausto Grillo,ar ARG,DF,Ibiza,29,1993,15.9,6,1,0,25,12,3,1,17,13,,,0,Matches
259,Francisco Grimà Aguilera,es ESP,DF,Ibiza,35,1987,15.9,3,0,0,14,12,1,47,14,22,,,0,Matches
260,Gui Guedes,pt POR,MF,Lugo,20,2002,7.9,3,1,0,29,9,0,11,6,10,,,0,Matches
261,Makhtar Gueye,sn SEN,FW,Zaragoza,24,1997,7.0,1,0,0,19,0,10,1,0,3,,,0,Matches
262,Jon Guridi,es ESP,"MF,FW",Alavés,27,1995,30.3,5,0,0,43,27,6,20,19,34,,,0,Matches
263,Cristian Gutierrez,es ESP,"MF,DF",Málaga,21,2000,21.1,2,0,0,7,16,0,161,15,38,,,0,Matches
264,Cacho Guzmán,es ESP,FW,Tenerife,20,2002,0.1,0,0,0,1,0,0,1,0,0,,,0,Matches
265,Hacen,mr MTN,"MF,FW",Lugo,24,1997,17.0,6,1,1,21,20,1,4,14,12,,,0,Matches
266,Dorian Hanza,gq EQG,FW,Leganés,21,2001,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
267,Taichi Hara,jp JPN,FW,Alavés,23,1999,4.9,2,0,0,6,10,2,2,0,3,,,0,Matches
268,Kento Hashimoto,jp JPN,MF,Huesca,28,1993,20.0,5,0,0,41,18,0,4,35,41,,,0,Matches
269,Haissem Hassan,eg EGY,MF,Villarreal B,20,2002,13.4,2,0,0,9,32,1,43,3,12,,,0,Matches
270,Juan Hernández,es ESP,"MF,FW",Burgos,27,1994,5.9,0,0,0,11,6,9,16,4,1,,,0,Matches
271,Juan Hernández,es ESP,MF,Ponferradina,27,1994,0.1,0,0,0,0,0,1,0,1,0,,,0,Matches
272,Cristian Herrera,es ESP,"MF,FW",Ibiza,31,1991,31.9,8,0,0,23,33,14,95,9,10,,,0,Matches
273,Alfonso Herrero,es ESP,GK,Mirandés,28,1994,32.1,1,1,0,1,7,0,0,0,0,,,0,Matches
274,Pablo Hervías,es ESP,"MF,DF",Málaga,29,1993,6.0,2,0,0,3,14,1,54,1,2,,,0,Matches
275,Hector Hevel,my MAS,MF,FC Andorra,26,1996,25.5,7,1,0,43,39,1,128,10,12,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
276,Robert Ibáñez,es ESP,"MF,FW",Levante,29,1993,9.4,3,0,0,16,33,3,9,7,12,,,0,Matches
277,Juan Ibiza,es ESP,DF,Ibiza,26,1995,18.4,7,1,1,33,11,0,3,26,13,,,0,Matches
278,Vicente Iborra,es ESP,MF,Levante,34,1988,31.8,7,0,0,38,36,3,3,29,26,,,0,Matches
279,Ibra,es ESP,MF,Tenerife,20,2002,0.2,1,0,0,2,2,0,0,0,1,,,0,Matches
280,Iker,es ESP,MF,Villarreal B,22,1999,0.2,0,0,0,2,0,0,0,0,0,,,0,Matches
281,Marino Illesca,es ESP,MF,Burgos,21,2001,0.1,0,0,0,0,0,0,0,0,1,,,0,Matches
282,Imanol,es ESP,DF,Eibar,22,2000,22.5,1,0,0,18,16,7,137,28,19,,,0,Matches
283,Pablo Íñiguez,es ESP,DF,Villarreal B,28,1994,16.7,2,0,0,14,7,0,1,15,12,,,1,Matches
284,Pablo Insua,es ESP,DF,Sporting Gijón,28,1993,33.4,12,1,1,27,20,1,5,35,37,,,0,Matches
285,Nikita Iosifov,ru RUS,MF,Villarreal B,21,2001,2.5,0,0,0,7,4,1,5,1,2,,,0,Matches
286,Carlos Isaac,es ESP,DF,Albacete,24,1998,9.1,2,0,0,19,14,3,30,9,8,,,0,Matches
287,Thierno Issiaga Barry,gn GUI,FW,Tenerife,22,2000,0.0,0,0,0,1,0,0,0,0,0,,,0,Matches
288,Jairo Izquierdo,es ESP,"MF,FW",Cartagena,28,1993,29.4,8,0,0,25,43,7,93,20,24,,,0,Matches
289,Carlos Izquierdoz,ar ARG,DF,Sporting Gijón,33,1988,32.3,8,1,1,29,14,4,7,50,39,,,1,Matches
290,Ayoub Jabbari,ma MAR,FW,Racing Sant,22,2000,0.2,0,0,0,1,2,0,0,1,1,,,0,Matches
291,Jacobo,es ESP,FW,FC Andorra,25,1997,13.3,4,0,0,28,14,3,59,12,11,,,0,Matches
292,Ibrahim Janis,es ESP,DF,Ponferradina,22,2000,0.5,0,0,0,0,0,0,0,2,0,,,0,Matches
293,Isak Jansson,se SWE,"FW,MF",Cartagena,20,2002,10.8,1,0,0,7,10,2,31,7,16,,,0,Matches
294,Jason,es ESP,"MF,FW",Alavés,28,1994,18.0,3,0,0,24,45,12,81,10,17,,,0,Matches
295,Ignacio Jeraldino,cl CHI,FW,Sporting Gijón,26,1995,3.7,1,0,0,7,8,2,1,1,3,,,0,Matches
296,Álvaro Jiménez,es ESP,MF,Las Palmas,27,1995,13.3,3,0,0,16,27,0,100,10,11,,,0,Matches
297,Dani Jiménez,es ESP,GK,Leganés,32,1990,9.7,0,0,0,0,0,0,0,0,0,,,0,Matches
298,Javier Jiménez,es ESP,DF,Málaga,26,1996,22.0,4,1,0,27,14,2,77,31,22,,,0,Matches
299,Jofre,es ESP,"MF,FW",Mirandés,21,2001,6.8,0,1,0,8,17,0,16,4,3,,,0,Matches
300,Jony,es ESP,MF,Sporting Gijón,31,1991,6.2,0,1,0,7,4,1,53,3,3,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
301,Joselu,es ESP,FW,Lugo,31,1991,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
302,Josema,es ESP,DF,Leganés,26,1996,15.7,3,0,0,13,20,0,55,23,18,,,0,Matches
303,Jozabed,es ESP,MF,Málaga,31,1991,11.2,1,0,0,8,9,0,31,8,10,,,0,Matches
304,Miguel Juan Llambrich,es ESP,DF,Oviedo,26,1996,1.4,1,0,0,1,1,0,10,0,1,,,0,Matches
305,Miguel Juan Llambrich,es ESP,DF,Cartagena,26,1996,2.0,1,0,0,3,1,0,23,5,2,,,0,Matches
306,Juande,es ESP,DF,Málaga,23,1999,23.1,4,1,1,33,16,1,0,28,31,,,0,Matches
307,Juanfran,es ESP,DF,Málaga,33,1988,14.1,1,0,0,6,12,0,94,12,11,,,0,Matches
308,Juanfran,es ESP,"DF,FW",Oviedo,33,1988,0.3,0,0,0,1,0,0,4,1,0,,,0,Matches
309,Juanma,es ESP,"FW,MF",Albacete,29,1993,18.7,1,0,0,16,32,6,27,9,9,,,0,Matches
310,Juanpe,es ESP,MF,Lugo,26,1996,15.3,6,1,0,21,18,1,15,20,26,,,0,Matches
311,Lukáš Juliš,cz CZE,FW,Ibiza,27,1994,4.9,2,1,0,3,2,1,2,1,3,,,0,Matches
312,Lago Junior,ci CIV,"MF,FW",Málaga,31,1990,13.5,2,0,0,23,29,7,31,2,10,,,0,Matches
313,Filip Jørgensen,dk DEN,GK,Villarreal B,20,2002,11.0,2,0,0,0,1,0,0,0,0,,,0,Matches
314,Aboubakary Kanté,gm GAM,FW,Huesca,27,1994,11.8,3,0,0,21,16,7,0,4,1,,,0,Matches
315,Wilfrid Kaptoum,cm CMR,MF,Las Palmas,26,1996,3.9,1,0,0,5,3,0,4,1,1,,,0,Matches
316,Jon Karrikaburu,es ESP,"FW,MF",Leganés,19,2002,11.9,3,0,0,21,24,11,1,0,7,,,0,Matches
317,Andy Kawaya,be BEL,MF,Albacete,25,1996,0.8,0,0,0,3,4,0,5,0,0,,,0,Matches
318,Kaxe,es ESP,FW,Ibiza,28,1994,3.4,1,0,0,9,5,6,0,0,0,,,0,Matches
319,Koba Koindredi,fr FRA,"MF,FW",Oviedo,20,2001,10.3,0,0,0,18,29,0,55,6,11,,,0,Matches
320,Vasyl Kravets,ua UKR,DF,Leganés,24,1997,1.2,0,0,0,1,1,0,6,1,2,,,0,Matches
321,Kuki,es ESP,MF,Ponferradina,24,1998,0.6,0,0,0,0,0,0,2,0,2,,,0,Matches
322,Adrián de la Fuente,es ESP,DF,Villarreal B,23,1999,33.5,11,1,1,35,47,0,6,45,16,,,0,Matches
323,Derik Lacerda,br BRA,"FW,MF",Ponferradina,22,1999,24.7,8,1,0,47,47,16,10,7,15,,,0,Matches
324,Víctor Laguardia,es ESP,DF,Alavés,32,1989,6.4,3,0,0,5,2,1,0,3,6,,,0,Matches
325,Larra,es ESP,"DF,MF",Zaragoza,24,1997,16.2,2,0,0,13,20,1,91,14,17,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
326,Pablo Larrea,es ESP,MF,Tenerife,28,1994,8.1,0,0,0,13,18,1,14,5,9,,,0,Matches
327,Daniel Lasure,es ESP,DF,Zaragoza,28,1994,0.2,0,0,0,2,0,0,0,0,0,,,0,Matches
328,Daniel Lasure,es ESP,DF,Eibar,28,1994,1.1,1,0,0,3,0,0,1,1,0,,,0,Matches
329,Orest Lebedenko,ua UKR,DF,Lugo,23,1998,4.5,0,0,0,5,3,1,17,7,7,,,0,Matches
330,Álvaro Lemos,es ESP,"DF,MF",Las Palmas,29,1993,13.2,0,0,0,8,10,1,33,15,18,,,0,Matches
331,José León Bernal,es ESP,DF,Tenerife,27,1995,23.3,5,0,0,24,3,1,2,7,16,,,0,Matches
332,Raúl Lizoain,es ESP,GK,FC Andorra,31,1991,16.0,1,0,0,1,5,0,0,1,0,,,0,Matches
333,Javier Llabrés,es ESP,MF,Mirandés,19,2002,3.9,0,0,0,4,2,0,17,1,3,,,0,Matches
334,Enzo Loiodice,fr FRA,MF,Las Palmas,21,2000,33.6,11,1,1,54,62,2,20,27,61,,,0,Matches
335,Enzo Lombardo,fr FRA,MF,Huesca,25,1997,3.5,2,0,0,4,9,0,14,4,3,,,0,Matches
336,Adrián López,es ESP,GK,Granada,23,1999,1.9,0,0,0,0,0,0,0,0,0,,,0,Matches
337,Andoni López,es ESP,DF,Tenerife,26,1996,0.7,0,0,0,1,2,0,4,0,0,,,0,Matches
338,Andoni López,es ESP,"MF,DF",Lugo,26,1996,12.0,2,0,0,6,2,1,68,18,11,,,0,Matches
339,Javi López,es ESP,MF,Burgos,21,2001,0.0,0,0,0,1,0,0,1,0,0,,,0,Matches
340,Javi López,es ESP,DF,Alavés,20,2002,14.0,2,0,0,18,23,4,73,11,6,,,0,Matches
341,Lluis López,es ESP,DF,Zaragoza,25,1997,29.7,8,0,0,37,7,1,1,27,22,,,0,Matches
342,Roberto López,es ESP,"MF,FW",Mirandés,22,2000,27.5,4,0,0,14,22,3,89,19,23,,,0,Matches
343,Dani Lorenzo,es ESP,MF,Málaga,19,2003,1.8,1,0,0,3,7,0,1,3,2,,,0,Matches
344,Miguel Loureiro,es ESP,"DF,MF",Lugo,25,1996,37.2,10,0,0,45,29,0,74,63,65,,,0,Matches
345,Neyder Lozano,co COL,DF,Lugo,28,1994,8.0,4,0,0,5,4,1,1,5,3,,,0,Matches
346,Pol Lozano,es ESP,MF,Granada,22,1999,11.0,3,0,0,24,16,0,4,15,8,,,0,Matches
347,Sergio Lozano,es ESP,MF,Villarreal B,23,1999,23.2,9,1,1,41,68,5,52,9,20,,,0,Matches
348,Oier Luengo,es ESP,DF,Oviedo,24,1997,9.4,2,0,0,8,9,0,7,22,7,,,0,Matches
349,Luismi,es ESP,MF,Oviedo,30,1992,29.3,16,1,0,57,23,1,8,47,54,,,0,Matches
350,Jordan Lukaku,be BEL,DF,Ponferradina,28,1994,3.5,2,0,0,7,1,0,15,4,5,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
351,Marcos Luna,es ESP,DF,Zaragoza,19,2003,3.2,1,0,0,3,1,0,12,1,7,,,0,Matches
352,Sergi Maestre,es ESP,MF,Albacete,31,1990,4.5,1,0,0,10,2,0,1,4,4,,,0,Matches
353,Abdallahi Mahmoud,mr MTN,MF,Alavés,22,2000,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
354,Giorgi Makaridze,ge GEO,GK,Ponferradina,32,1990,7.0,1,0,0,1,2,0,0,0,0,,,0,Matches
355,Alassán Manjam,gw GNB,FW,Tenerife,19,2002,0.6,0,0,0,0,0,0,3,1,0,,,0,Matches
356,Mantilla,es ESP,DF,Racing Sant,22,2000,9.6,4,0,0,6,8,0,3,10,5,,,0,Matches
357,Nikola Maraš,rs SRB,DF,Alavés,26,1995,17.8,2,0,0,15,10,0,0,15,13,,,0,Matches
358,José Marí,es ESP,DF,Cartagena,21,2001,1.7,0,0,0,3,1,0,4,2,2,,,0,Matches
359,Juan María,es ESP,DF,Albacete,21,2001,9.7,5,0,0,13,3,2,56,12,9,,,0,Matches
360,Higinio Marín,es ESP,FW,Albacete,28,1993,28.4,7,0,0,48,53,25,19,5,19,,,1,Matches
361,Diego Mariño,es ESP,GK,Sporting Gijón,32,1990,17.0,0,0,0,0,2,0,0,0,0,,,0,Matches
362,Mika Mármol,es ESP,DF,FC Andorra,21,2001,35.0,5,0,0,58,35,3,6,73,32,,,0,Matches
363,José Marsà,es ESP,"DF,MF",Sporting Gijón,20,2002,11.1,4,2,1,9,15,0,11,17,11,,,0,Matches
364,Álex Martín,es ESP,DF,Mirandés,24,1998,35.8,9,1,1,43,43,0,6,53,38,,,0,Matches
365,Nacho Martin,es ESP,MF,Sporting Gijón,20,2002,7.7,3,0,0,10,6,0,3,8,6,,,0,Matches
366,Teto Martín,es ESP,MF,Tenerife,20,2001,20.9,4,0,0,28,35,5,16,11,21,,,0,Matches
367,Carlos Martínez,es ESP,FW,FC Andorra,36,1986,17.2,1,1,0,10,21,8,0,3,3,,,0,Matches
368,Christian Martínez Díaz,es ESP,FW,Lugo,21,2000,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
369,Javi Martínez,es ESP,"MF,FW",Huesca,22,1999,4.8,1,0,0,5,6,0,4,1,3,,,0,Matches
370,Javi Martínez,es ESP,MF,Albacete,22,1999,1.6,1,0,0,7,2,1,1,1,3,,,0,Matches
371,Marc Martínez,es ESP,GK,Cartagena,32,1990,6.5,0,0,0,0,0,0,0,0,0,,,1,Matches
372,Pablo Martínez,es ESP,MF,Levante,24,1998,16.2,3,1,0,26,13,5,61,17,19,,,0,Matches
373,Rubén Martínez,es ESP,MF,Albacete,32,1989,5.2,1,0,0,9,8,2,14,1,9,,,0,Matches
374,Iván Martos,es ESP,DF,Cartagena,25,1997,13.2,2,0,0,15,17,2,38,20,17,,,0,Matches
375,Marvin,es ESP,"DF,MF",Las Palmas,22,2000,10.4,4,0,0,14,22,3,58,11,19,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
376,Mascarenhas,pt POR,FW,Oviedo,22,2000,2.0,1,0,0,6,5,3,3,1,0,,,0,Matches
377,Marc Mateu,es ESP,MF,Huesca,32,1990,22.2,3,0,0,14,18,4,170,11,17,,,0,Matches
378,Jose Matos,es ESP,"DF,MF",Burgos,27,1995,22.2,5,0,0,22,54,4,73,21,37,,,0,Matches
379,Marcos Mauro,ar ARG,DF,Ibiza,31,1991,5.2,2,1,0,2,1,2,0,3,8,,,0,Matches
380,Jordi Mboula,es ESP,MF,Racing Sant,23,1999,26.3,0,0,0,39,47,6,57,13,11,,,0,Matches
381,Agus Medina,es ESP,MF,Ponferradina,27,1994,27.1,10,0,0,53,37,0,53,15,36,,,0,Matches
382,Unai Medina,es ESP,"DF,MF",Racing Sant,32,1990,9.8,2,0,0,8,27,2,27,11,7,,,0,Matches
383,Óscar Melendo,es ESP,MF,Granada,24,1997,25.3,3,0,0,21,58,0,30,10,15,,,0,Matches
384,Gonzalo Melero,es ESP,MF,Levante,28,1994,1.5,0,0,0,0,1,0,0,0,0,,,0,Matches
385,Jérémy Mellot,fr FRA,DF,Tenerife,28,1994,36.8,3,0,0,26,46,2,113,50,53,,,1,Matches
386,José Menargues,es ESP,DF,Ibiza,20,2002,10.0,2,0,0,14,7,0,51,3,10,,,0,Matches
387,Nacho Méndez,my MAS,MF,Sporting Gijón,24,1998,0.9,0,0,0,1,0,0,2,0,0,,,0,Matches
388,Maikel Mesa,es ESP,MF,Albacete,31,1991,30.0,6,2,1,43,53,7,8,22,9,,,0,Matches
389,Víctor Meseguer,es ESP,MF,Granada,23,1999,12.8,5,0,0,22,23,0,5,14,16,,,0,Matches
390,Omenuke Mfulu,cd COD,MF,Las Palmas,28,1994,25.4,6,1,0,35,38,0,1,50,34,,,0,Matches
391,Nikolaos Michelis,gr GRE,DF,Mirandés,21,2001,13.3,1,0,0,15,9,0,0,19,15,,,0,Matches
392,Javier Mier,es ESP,"MF,FW",Oviedo,23,1999,4.1,2,0,0,13,7,1,10,1,4,,,0,Matches
393,Miguel,es ESP,FW,Alavés,22,1999,22.5,5,0,0,52,58,10,13,4,10,,,0,Matches
394,Miguel,es ESP,DF,Villarreal B,25,1997,24.3,6,0,0,34,10,0,61,9,21,,,0,Matches
395,Florian Miguel,fr FRA,DF,Huesca,25,1996,35.5,7,1,0,45,53,6,50,33,32,,,0,Matches
396,Leonel Miguel,nl NED,DF,Sporting Gijón,21,2001,0.5,0,0,0,0,0,0,2,0,1,,,1,Matches
397,Miki,es ESP,"MF,DF",Ibiza,25,1996,6.4,1,0,0,6,0,0,16,5,12,,,0,Matches
398,Álex Millán,es ESP,FW,Villarreal B,22,1999,14.8,3,0,0,18,24,8,7,1,6,,,0,Matches
399,Uroš Milovanović,rs SRB,FW,Sporting Gijón,21,2000,3.9,3,0,0,11,3,3,2,0,3,,,0,Matches
400,Ignasi Miquel,es ESP,DF,Granada,29,1992,29.4,9,0,0,41,19,1,5,45,32,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
401,Jorge Miramón,es ESP,"DF,MF",Leganés,33,1989,38.3,8,0,0,27,34,2,91,41,50,,,0,Matches
402,Dauda Mohammed,gh GHA,MF,Tenerife,24,1998,12.1,5,1,1,25,30,7,12,3,21,,,0,Matches
403,Alberto Moleiro,es ESP,MF,Las Palmas,18,2003,29.9,4,0,0,30,41,2,13,8,16,,,0,Matches
404,Arturo Molina,es ESP,MF,Racing Sant,26,1996,8.3,3,0,0,10,19,0,10,5,9,,,0,Matches
405,Jorge Molina,es ESP,FW,Granada,40,1982,11.6,1,0,0,7,23,4,3,1,3,,,0,Matches
406,Manu Molina,es ESP,MF,Zaragoza,30,1991,14.8,4,0,0,14,11,1,37,11,14,,,0,Matches
407,Sergio Molina,es ESP,MF,FC Andorra,26,1996,20.5,6,1,1,34,28,0,19,10,17,,,0,Matches
408,Victor Mollejo,es ESP,"FW,MF",Zaragoza,21,2001,17.7,4,0,0,36,32,7,42,6,13,,,0,Matches
409,Joni Montiel,es ESP,"MF,FW",Levante,23,1998,27.6,10,0,0,42,57,3,167,4,16,,,0,Matches
410,Ángel Montoro,es ESP,MF,Oviedo,34,1988,18.6,8,0,0,26,30,1,69,17,19,,,0,Matches
411,Wesley Moraes,br BRA,FW,Levante,25,1996,17.0,7,0,0,34,16,10,3,0,7,,,0,Matches
412,Erik Morán,es ESP,MF,Ponferradina,31,1991,15.9,6,0,0,31,11,0,11,14,20,,,1,Matches
413,Iván Morante,es ESP,MF,Ibiza,21,2001,17.9,10,1,0,23,22,0,21,13,32,,,0,Matches
414,Pol Moreno,es ESP,DF,Racing Sant,28,1994,26.6,2,0,0,17,6,1,4,33,31,,,0,Matches
415,Simón Moreno,es ESP,FW,Mirandés,25,1997,1.4,1,0,0,3,6,1,2,0,1,,,0,Matches
416,Dani Morer,es ESP,DF,FC Andorra,24,1998,7.3,1,1,0,11,3,0,25,6,5,,,0,Matches
417,Raúl Moro,es ESP,MF,Oviedo,19,2002,6.3,3,0,0,4,6,3,25,2,4,,,0,Matches
